as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
16777,56690,VNET-LLC-AS,VNET LLC,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,262340,(no data),R & K Serviços em Tecnologia e Segurança da Inform,En,1,4,"1,024",0.00%,0.00%,0.00%,2
16777,35673,BANK-CASPI...,JSC Kaspi Bank,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,12736,IAA-AS,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,40031,SATCOM-SYS...,Satcom Systems Incorporated,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,32987,AS080780,Clnetworks Inc,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,34935,DOOM-AS,MOBILTEL EAD,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,61221,IVALUA-AS,IVALUA SAS,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,39163,ECONT-Expr...,MOBILTEL EAD,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,18559,BLIP,"Blip Networks, Inc.",Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,18846,LACNIC-18846,Latin American and Caribbean IP address Regional Registry,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56634,ASFLYTECH,Fly-Tech Ltd.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37087,STLGHANA,Super Tech STL Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,38241,HITECH-AS-AP,Hi-Tech Export.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,27548,USAN-AS-A,United States Advanced Network Inc.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,16860,HPS-TAMPA-...,"HealthPlan Services, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,54749,JASPIN,"Jaspin Interactive, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,26199,NKCHA,North Kansas City Hospital Auxiliary,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,55340,TELECARD-A...,Telecard Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,10128,IAG-AS-AP,SingTel Optus Pty Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,40256,ACS-HCMS-ASN,"Affiliated Computer Services, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,9843,NACFFUTURE...,NHINFORMATIONSYSTEM,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30284,CITIGROUP-...,Citicorp,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45165,GREYAP-AS-AP,"1901 Devon House,",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,3089,CreditSuis...,CREDIT-SUISSE-GROUP,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30607,302-DIRECT...,"OpenDNS, LLC",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,34230,FASTEL-AS,FasTel LLC,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,53941,ACC-INET,"Accertify, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,131711,IDNIC-CYBE...,PT Asia Global Network,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23957,SPECTRUM-A...,Spectrum Softtech Solutions P Ltd.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,44251,DATACOMMSE...,Cable&Wireless Worldwide,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,24830,INTEREC-AS,"CIRCUITOS ALJARAFE, S.L.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,15430,(no data),European Dynamics S.A.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,33277,ASN1,THE MEMBERS GROUP,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,16581,L3ITS-XNET,Enterprise IT Solutions Div.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58434,MOBILIZER-AU,Mobilizer Pty Ltd,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23315,USUT-SLC,"Firstsource Solutions USA, Inc",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,25464,TELESIGN-AS,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,55127,ESCREEN,ESCREEN,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,17294,CARL,Colorado Alliance of Research Libraries,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,27358,TRUSTMARK-...,TRUSTMARK INSURANCE CO.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,14224,AIRTAP,"Airtap Communications, LLC",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45884,RVRNET-AS,RVR Infrastructure Limited Service provider hyderabad india,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,198325,YENITELEKOM,Yeni Telekom Internet Hizmetleri Ltd. Sirketi,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52683,(no data),HiperNET Servico de Comunicacao LTDA ME,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,14378,COMPINFOSYS,"Compliance Information Systems, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,43978,AIDB-AS,Atos IT Dienstleistung und Beratung GmbH,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52274,(no data),NIC.EC S.A.,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,25623,CISN2,"TowardEX Technologies International, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,55651,DBOLICALPT...,DBOLICAL PTY LTD,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,11677,(no data),Instituto Tecnológico y de Estudios Superiores de Monterrey,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52398,(no data),Digicel Suriname NV,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,12272,MEDATA-PRO...,Medata Inc.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,4825,FAL-AS-AP,Metcash Trading Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58449,DOKU-ID,PT Nusa Satu Inti Artha,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,57740,HERMES-DAT...,Hermes Datacommunications International Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23078,LOUDOUN-CN...,County of Loudoun Virginia,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,34815,IE-GEC-AS,Ripple Communications Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,39095,VAKIFBANK-AS,HayatNet Bilgi ve Iletisim Hizmetleri A.S,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,59616,BAIKAL-TEL...,Baikal Teleport CJSC,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45693,INDIAGAMES...,INDIAGAMES TRANSIT AS Content hosting serivce India,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,196745,DATACENTA-AS,Modrus Limited,Co,1,4,"1,024",0.00%,0.00%,0.00%,2
16777,44287,EMS-AS,JP Elektromreza Srbije Beograd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,26371,SWMC,Southwest Washington Medical Center,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,31707,MATI-AS,Plus Telecom LLC,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,33781,OPQ,OPQ Net,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,6309,DICEH-6309,"Dice Holdings, Inc.",Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,50170,ALTEA,Altea Business Services SA,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,4005,GLOBAL-SPLK,Sprint International,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,43240,GLINNET,NEXTGEN COMMUNICATIONS SRL,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,6999,UU-ITNNET,Interactive Telecom Network,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,35435,EMIT,Eli Melamed IT,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,55789,IDC-TW,TWIDC,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,19858,GENSLER,Gensler and Associates Architects,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37290,AQUIVA,Aquiva Wireless P/L,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23004,VIEWTRADE,VIEWTRADE SECURITIES,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52049,BJU-NET-UA,PE Baryshev Vladislav Volodimirovich,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,55482,DIGITAL-WA...,"Level 12 Menara Sunway, Jalan Lagoon Timur,",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,33999,VALIDIO-AS,Validio Ukraine,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37483,Congo-Chine,Congo Chine Telecom s.a.r.l,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,22182,LSGSKYCHEFS,"LSG Sky Chefs North America Solutions, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,27313,SPENCER-ST...,Spencer Stuart,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,41800,METRONET-AS,"TOO ""Metro Net""",Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,53387,MELI-ASN-1,MercadoLibre Inc.,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,42201,ICOR-CONSE...,ICOR-CONSENS,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,8140,LACNIC-8140,Latin American and Caribbean IP address Regional Registry,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,53948,ONEIRIC,"Oneiric Systems, LLC",Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56321,ASROVENKI,CHP Hizhuk Alexandr Yaroslavovych,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58882,FIVENYNESP...,Fivenynes Pty Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,29935,COTNET,"City of Tampa, Florida",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,24306,NETPLAY-AS-AP,"TRI.ph AS Inter-Island Information Systems, Inc., AS Internet Service Provider a",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56016,ILINK-KH,"No. 3, Skyview Villa",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58502,TELENETWOR...,PT. Antar jaringan Nusantara,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,198387,UNIPLAN,Uniplan Software S.r.l. - Internet Provider,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37075,ZAINUGAS,Airtel Uganda Limited,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,24060,KCS-TH-AS,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30572,NYCB-NEW-Y...,New York Community Bancorp Inc.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,7587,ACCESSNETW...,DA-NET::Data:Digital:Dialing:ACCESSNET::ID,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30995,CIBEG-AS,Vodafone Data,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,21576,DCCA-WALLI...,Dell Marketing L.P.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,199332,FOON,Digifoon Group B.V.,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52380,(no data),Sista S.A.,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,32771,DNSIMPLE,"Mad City Broadband, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,60791,HGDATA,HGdata s.r.o.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,53687,DNI-AS,DataComm Networks Inc.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,48170,REKARE,Ibrahim SEN,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,262636,(no data),Wii Connect Com de Prod de Informática Telecom Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,21113,HILTI-AS,Hilti AG,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,40176,DATA-SUBSY...,Data Subsystems Inc,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,22680,ALIGNTECH,"Align Technology, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,16563,NEXUM-ASN,"Nexum, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,19314,THERAWLING...,"The Rawlings Company, LLC",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,35289,VERITAS-SO...,Symantec Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,262396,(no data),HBINFO Provedor Ltda - ME,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,15354,AS-BML01,Bingham McCutchen,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58405,UNITEDTELE...,"18A/19,DODDANEKUNDI",Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,11212,COUNTY-OF-...,COUNTY OF SONOMA,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,43691,SYSERT-AS,JSC Svyazinform,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,32991,SPECUSA-AS,Spectrum Software Solutions Inc.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,131705,IDNIC-GRAV...,PT Gravia Citra Multimedia,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,14494,EPINIONS,"SHOPPING.COM, INC.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,20069,20069,Royal Bank of Canada,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,262315,(no data),ROALNET SOLUÇÕES WEB LTDA,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,44571,AKRINO-AS,Akrino Inc,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,32111,CITIGROUP-...,Citicorp,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58670,BDIGW-BD,Bangladesh International Gateway Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37377,Futurecom,FUTURECOM LIMITED,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,11382,WRF-NET,"WILEY, REIN & FIELDING",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52739,(no data),PROVEDOR INTERSOUSA LTDA,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,132900,TSIC-AS-AP,"Thai System Integration Co.,Ltd",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56003,CNNIC-JDJT-CN,"Beijing Century Union Network Technology Co.,LTD.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,5474,TOBBETU-NET,Istanbul Bilgi Universitesi,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,49226,IrisVisia,i:FAO Bulgaria EOOD,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,31783,SKRC-SOUTH01,"SkyRider Communications, Inc.",Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,18760,RANCHO-CUCA,City of Rancho Cucamonga,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23992,OFFIS-AS-AP,"Offis Pty Ltd,",Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,197995,AZART-AS,PE Lysyakov Igor Ivanovich,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,17073,ALLEGISGRO...,Allegis Group,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,38087,YCN-AS-KR,YANGIN CABLE NETWORK,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23039,BELLAMB,"Bell Ambulance, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45457,HEALTHCOMM...,Health Communication Network Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45320,DEPKOMINFO...,Departemen Komunikasi dan Informasi Republik Indonesia,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30593,VORNADO-PU...,Vornado Realty Trust,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,54069,NETGAIN-IN...,NetGain,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,42461,Orviss-Com...,Data Gostar Ofogh Fars,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,33378,ASN1,EASTERN BANK,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,54487,FDIL-NET-001,Deeley Harley-Davidson Canada,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,29574,VNTU-AS,Vinnytsia National Technical University,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,29120,ROWEMAW-AS,Star Technology Services Limited,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,20245,VONAGE-20245,"Vonage Holdings, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,132747,RAJDHANI-A...,Rajdhani Telecom pvt.ltd.,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,18325,KORCHRISTU...,Korea Christian University,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,10169,AMOREPACIF...,AMOREPACIFIC,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,22851,NSU-SD,Northern State University,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,28217,(no data),SIM CONECTE - Soluções Integradas de Multimídia,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,566,CSSP-ASN,Canadian Space Agency,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45665,EDITCO-AS-AP,EdIT Counsel,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,57308,Rossvyazin...,Kommerchesko-proizvodstvennaya firma N.N.-Rossvyazinform Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,9643,SIGNGATE-AS,Korea Information Certificate Authority,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,59654,FarsProvin...,Data Gostar Ofogh Fars,Tr/Ac,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56581,CIT-AS,"GBU ""Centre of Information Technologies of Amur Region""",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,60845,INTERHYP-AGAS,INTERHYP AG,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,58821,IDNIC-LJN-...,PT Lintas Jaringan Nusantara,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,52847,(no data),Master Computadores e Acessórios Ltda,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,38599,RPS-AS-AP,Rajabhat Mahasarakham University,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,35030,COMFONE_GR...,Comfone AG,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,23580,SEGYE-AS-KR,DAILY SPORTSWORLD,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,199255,REVE-AS,Groupement Interet Economique REVE,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,24485,GSPC-IN-AS,Gujarat State Petroleum Corporation,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,53678,VASTCOM,"Vast.com, Inc",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,36388,SIGNAL-TEL...,"Signal Telecommunications, Inc",Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,25611,NSLIJHS,North Shore Long Island Jewish Health System,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,60697,KLESIA-AS,Association de moyens klesia,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,132744,TVCL-AS-AP,The Virus Centre Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,21778,NET-DIDATA-NY,Dimension Data,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56085,ISLAND-BGP-TH,"Thailand Productivity Institute, Ministry of Industry, Bangkok, Thailand",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,30203,EMDSERONO-...,"EMD Serono, Inc.",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56720,FORTUNA-AS,FORTUNA Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,45123,HOSTUS-AS-AP,Hostus Pty Ltd,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,26985,MACERICH,THE MACERICH COMPANY,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,59612,Dancer-AS,Dancer LLC,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,54931,STEALTHYHO...,Stealthy Hosting Inc,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,41834,MTI-AS,"JSC ""Mega Trade International""",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,56092,MUDAH-MY,Suite 20.03 The Gardens South Tower,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,60582,HIDDEN-TV-AS,Hidden TV SRL,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,33603,DOMINOS-WR...,"DOMINOS PIZZA, LLC",En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,37191,Raya-Holding,Raya Holding,Co,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,27485,MYWEBSITE,MyWebSiteControlPanel,En,1,4,"1,024",0.00%,0.00%,0.00%,0
16777,10227,SUANDUSIT,Rajabhat Mahasarakham University,En,1,4,"1,024",0.00%,0.00%,0.00%,0
17729,38693,TSNET-AS-KR,Korea Transportation Safety Authority,En,1,4,896,0.00%,0.00%,0.00%,0
17729,34180,INKO-NET-AS,MEGATEL Ltd.,En,1,4,896,0.00%,0.00%,0.00%,0
17731,29997,VITAL-DNS,"Vitalwerks Internet Solutions, LLC",En,1,4,832,0.00%,0.00%,0.00%,0
17732,38663,KISINFO-AS-KR,Korea Information Service,Co,1,4,800,0.00%,0.00%,0.00%,0
17733,1102,SURFNET-AS,"SURFnet, The Netherlands",En,1,4,769,0.00%,0.00%,0.00%,0
17734,43071,PCL,PCL Data AB,En,1,4,768,0.00%,0.00%,0.00%,0
17734,12591,SMARTCOMBG,Smartcom Bulgaria AD,En,1,4,768,0.00%,0.00%,0.00%,0
17734,33151,TRUSTWAVE-ASN,"Trustwave Holdings, Inc.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,37292,OTI-AS,Omnium des Telecom et de l'internet,En,1,4,768,0.00%,0.00%,0.00%,0
17734,36852,SERVIT-NET...,"SERVIT, INC.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,42701,DeutscheBa...,HayatNet Bilgi ve Iletisim Hizmetleri A.S,En,1,4,768,0.00%,0.00%,0.00%,0
17734,58551,IDNIC-VISI...,PT. Visikom Indo Sentratama,Co,1,4,768,0.00%,0.00%,0.00%,0
17734,32284,CORP-BASHA...,Bashas' Inc.,En,1,4,768,0.00%,0.00%,0.00%,0
17734,56798,Telecom-Al...,Ltd Telecom-Alania,En,1,4,768,0.00%,0.00%,0.00%,0
17734,46056,GCC-AS-ID,PT Jovimaro Karya Agung,En,1,4,768,0.00%,0.00%,0.00%,0
17734,197164,ISARNET-AS,IsarNet AG,En,1,4,768,0.00%,0.00%,0.00%,0
17734,53528,SHARP-ASN,Sharp Electronics Corporation,En,1,4,768,0.00%,0.00%,0.00%,0
17734,32361,ULTRALIGHT,UltraLight,Tr/Ac,1,4,768,0.00%,0.00%,0.00%,0
17734,25527,CARTELSIST...,"S.C. ""NordLinks"" S.R.L.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,56065,BBMH-AU,BLACKBOARD AUSTRALIA PTY LIMITED,En,1,4,768,0.00%,0.00%,0.00%,0
17734,34043,RISS,Internet Security Systems SRL,En,1,4,768,0.00%,0.00%,0.00%,0
17734,32658,EDELMAN-FI...,"Sanders Morris Harris Group, Inc.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,40976,WW-INFORMATIK,"BT ESPANA, COMPANIA DE SERVICIOS GLOBALES DE TELECOMUNICACIONES, SA",En,1,4,768,0.00%,0.00%,0.00%,0
17734,196719,METALEADER-AS,Metaleader Ltd.,En,1,4,768,0.00%,0.00%,0.00%,0
17734,31748,ALTERIAN,"Alterian, Inc.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,47237,NURTELECOM...,Nurtelecom LLC.,En,1,4,768,0.00%,0.00%,0.00%,0
17734,55673,Linknet-ID...,Linknet-IDX ASN,En,1,4,768,0.00%,0.00%,0.00%,0
17734,21705,HOUDINI-WCGB,Houdini Inc.,En,1,4,768,0.00%,0.00%,0.00%,0
17734,9709,KISVAN-AS-KR,"KIS Information&Communication,Inc",En,1,4,768,0.00%,0.00%,0.00%,0
17734,55451,NBTC-THAI-...,Office of the National Broadcasting and,En,1,4,768,0.00%,0.00%,0.00%,0
17734,53313,SSN-US,Silver Spring Networks Inc.,En,1,4,768,0.00%,0.00%,0.00%,0
17734,23920,TFN-AS-HK-AP,Thomson Reuters,En,1,4,768,0.00%,0.00%,0.00%,0
17734,197876,ICMNETSYST...,ICM Netsystems 2005 SL,En,1,4,768,0.00%,0.00%,0.00%,0
17734,45381,SHNET-AS-KR,SH Corporation of the Seoul Metropolitan,En,1,4,768,0.00%,0.00%,0.00%,0
17734,53923,KONTEGO-NE...,Kontego Networks,En,1,4,768,0.00%,0.00%,0.00%,0
17734,58714,CVENT-INDI...,"15th Floor, Tower C, Building No. 10, DLF Cyber City,",En,1,4,768,0.00%,0.00%,0.00%,0
17734,3401,SEATTLE,"City of Seattle, Dept. of Admin. Services",En,1,4,768,0.00%,0.00%,0.00%,0
17734,13516,CTCA1336,"Cancer Treatment Centers of America, Inc.",En,1,4,768,0.00%,0.00%,0.00%,0
17734,32058,SBG-AS1,Sinclair Broadcast Group,En,1,4,768,0.00%,0.00%,0.00%,0
17734,18063,SMARTPATH-...,SmartPath Pty Ltd,En,1,4,768,0.00%,0.00%,0.00%,0
17734,56714,UD,King Abdul Aziz City for Science and Technology,En,1,4,768,0.00%,0.00%,0.00%,0
17734,17245,APEX,"Apex Clearing Solutions, LLC",En,1,4,768,0.00%,0.00%,0.00%,0
17734,58385,BSM-AS-ID,PT. Bank Syariah Mandiri,En,1,4,768,0.00%,0.00%,0.00%,0
17734,45312,IDNIC-MLD-ID,PT MEDIA LINTAS DATA,Tr/Ac,1,4,768,0.00%,0.00%,0.00%,0
17734,49167,COMUTEL-AS,Comutel Autonomous System,En,1,4,768,0.00%,0.00%,0.00%,0
17734,44526,ZTCOM,Zhytlocomfort LLC,En,1,4,768,0.00%,0.00%,0.00%,0
17734,18294,NFFC-AS-KR,NFFC,En,1,4,768,0.00%,0.00%,0.00%,0
17776,22794,AQR,AQR CAPITAL MANAGEMENT LLC,En,1,4,640,0.00%,0.00%,0.00%,0
17776,9640,KRCERT-AS-KR,Korea Information Security Agency,En,1,4,640,0.00%,0.00%,0.00%,0
17778,35947,SPIPE-ASN,Storagepipe Solutions Inc.,En,1,4,576,0.00%,0.00%,0.00%,0
17779,36304,HPS-DTR-P-AS,Health Plan Systems Inc,En,1,4,514,0.00%,0.00%,0.00%,0
17780,45380,NARASARANG...,MMAACNC,En,1,4,512,0.00%,0.00%,0.00%,0
17780,9575,KCTC-AS-KR,KCTC,En,1,4,512,0.00%,0.00%,0.00%,0
