as_rank,as_number,as_name,org_name,as_type,no_ases,no_ip4_prefixes,no_ip4_addresses,pc_ases,pc_ip4_prefixes,pc_ip4_addresses,as_transit_degree
213,20771,CAUCASUS-C...,Caucasus Online Ltd.,Tr/Ac,120,"1,936","4,182,849",0.24%,0.35%,0.19%,32
214,28303,(no data),OptiTel Ltda,Tr/Ac,120,"1,282","787,720",0.24%,0.23%,0.04%,101
215,13768,PEER1,Peer 1 Network (USA) Inc.,Tr/Ac,119,"3,154","6,200,960",0.24%,0.56%,0.29%,187
216,3758,ERX-SINGNET,SingNet,Tr/Ac,118,"2,778","43,188,688",0.24%,0.50%,2.0%,79
217,32787,PROLEXIC-T...,"Prolexic Technologies, Inc.",Tr/Ac,118,"1,889","18,473,088",0.24%,0.34%,0.86%,206
218,11835,(no data),IPE INFORMATICA LTDA,Tr/Ac,118,835,"363,776",0.24%,0.15%,0.02%,130
219,3327,LINXTELECOM,Linx Telecommunications B.V.,Tr/Ac,117,"1,467","1,535,745",0.23%,0.26%,0.07%,127
220,39392,SUPERNETWO...,SuperNetwork s.r.o.,Co,117,494,"1,660,672",0.23%,0.09%,0.08%,64
221,9198,KAZTELECOM-AS,JSC Kazakhtelecom,Tr/Ac,116,"3,499","4,595,392",0.23%,0.63%,0.21%,70
222,7015,COMCAST-7015,"Comcast Cable Communications, Inc.",Tr/Ac,114,775,"1,095,184",0.23%,0.14%,0.05%,113
223,8595,WESTCALL-AS,WestCall Ltd.,Tr/Ac,114,400,"501,504",0.23%,0.07%,0.02%,67
224,9299,IPG-AS-AP,Philippine Long Distance Telephone Company,Tr/Ac,113,"2,353","9,083,392",0.23%,0.42%,0.42%,113
225,35297,DATALINE-AS,Dataline LLC,Tr/Ac,113,"1,543","486,656",0.23%,0.28%,0.02%,96
226,2119,TELENOR-NE...,Telenor Norge AS,Tr/Ac,113,"1,003","13,468,096",0.23%,0.18%,0.63%,165
227,33287,COMCAST-33287,"Comcast Cable Communications, Inc.",Tr/Ac,112,357,"626,176",0.22%,0.06%,0.03%,109
228,33659,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,112,321,"526,336",0.22%,0.06%,0.02%,108
229,26554,US-SIGNAL,"US Signal Company, L.L.C.",Tr/Ac,111,"1,051","1,265,920",0.22%,0.19%,0.06%,97
230,8455,ATOM86-AS,Schuberg Philis B.V.,Tr/Ac,110,776,"1,169,152",0.22%,0.14%,0.05%,88
231,58453,CMI-INT-HK,"Unit 09-18, Level 12, Tower 1",Tr/Ac,109,"6,340","36,676,384",0.22%,1.1%,1.7%,76
232,44158,ALTURA-AS,"Disign-studio ""Altura"", Ltd",Tr/Ac,108,"2,161","3,877,632",0.22%,0.39%,0.18%,10
233,57463,NetIX,NetIX Communications Ltd.,Tr/Ac,108,"1,456","1,707,008",0.22%,0.26%,0.08%,126
234,1680,NV-ASN,013 NetVision Ltd,Tr/Ac,106,944,"2,151,184",0.21%,0.17%,0.10%,181
235,1267,ASN-INFOST...,WIND Telecomunicazioni S.p.A.,Tr/Ac,106,701,"7,345,409",0.21%,0.13%,0.34%,980
236,6517,RELIANCEGL...,"Reliance Globalcom Services, Inc",Tr/Ac,105,816,"963,584",0.21%,0.15%,0.04%,104
237,9901,TELSTRA-NZ...,TelstraClear Ltd,Tr/Ac,105,771,"1,193,472",0.21%,0.14%,0.06%,30
238,33667,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,105,561,"1,169,536",0.21%,0.10%,0.05%,105
239,6983,ITCDELTA,"Earthlink, Inc.",Tr/Ac,103,"2,527","4,360,192",0.21%,0.45%,0.20%,92
240,18403,FPT-AS-AP,The Corporation for Financing & Promoting Technology,Tr/Ac,103,"2,438","6,253,600",0.21%,0.44%,0.29%,89
241,23005,SWITCH-COM...,SWITCH Communications Group LLC,Tr/Ac,103,999,"840,960",0.21%,0.18%,0.04%,104
242,25933,(no data),Sul Americana Tecnologia e Informática Ltda.,Tr/Ac,102,"1,233","717,056",0.20%,0.22%,0.03%,110
243,15557,LDCOMNET,Societe Francaise du Radiotelephone S.A.,Tr/Ac,101,895,"15,260,672",0.20%,0.16%,0.71%,138
244,43727,KVANT-TELECOM,KVANT-TELEKOM Closed Joint Stock Company,Tr/Ac,101,741,"663,296",0.20%,0.13%,0.03%,91
245,49373,FOTONTELEC...,"JSC ""Universal Card Technologies""",Tr/Ac,101,414,"543,232",0.20%,0.07%,0.03%,55
246,5650,FRONTIER-FRTR,"Frontier Communications of America, Inc.",Tr/Ac,99,"1,671","8,007,680",0.20%,0.30%,0.37%,102
247,44530,HOPUS,HOPUS SAS,En,99,465,"728,064",0.20%,0.08%,0.03%,25
248,45899,VNPT-AS-VN,VNPT Corp,Tr/Ac,98,"2,205","4,538,152",0.20%,0.39%,0.21%,47
249,24218,GTC-MY-PIP-AS,Global Transit Communications - Malaysia,Tr/Ac,98,"1,487","2,294,784",0.20%,0.27%,0.11%,114
250,35400,MFIST,OJSC Rostelecom,Tr/Ac,98,"1,467","1,801,984",0.20%,0.26%,0.08%,41
251,22822,LLNW,"Limelight Networks, Inc.",Co,98,"1,202","21,472,832",0.20%,0.22%,1.00%,133
252,6730,SUNRISE,Sunrise Communications AG,Tr/Ac,98,393,"2,729,312",0.20%,0.07%,0.13%,542
253,132602,BANGLADESH...,Bangladesh Submarine Cable Company Limited (BSCCL),Tr/Ac,97,"1,522","17,506,056",0.19%,0.27%,0.82%,12
254,20080,AMPATH,Florida International University,Tr/Ac,97,875,"4,394,240",0.19%,0.16%,0.20%,447
255,30781,JAGUAR-AS,Jaguar Network SAS,Tr/Ac,97,453,"3,607,808",0.19%,0.08%,0.17%,159
256,8262,LIREXNET-AS,Lirex net EOOD,Tr/Ac,96,"2,871","3,553,216",0.19%,0.51%,0.17%,133
257,2152,CSUNET-NW,California State University Network,Tr/Ac,96,968,"25,389,824",0.19%,0.17%,1.2%,85
258,8437,UTA-AS,Tele2 Telecommunication GmbH,Tr/Ac,95,274,"956,672",0.19%,0.05%,0.04%,81
259,703,UUNET,"MCI Communications Services, Inc. d/b/a Verizon Business",Tr/Ac,94,"2,471","8,927,620",0.19%,0.44%,0.42%,104
260,10913,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,94,"1,072","1,179,120",0.19%,0.19%,0.05%,86
261,2381,WISCNET1-AS,WiscNet,Tr/Ac,94,761,"9,863,680",0.19%,0.14%,0.46%,121
262,12310,iNES,iNES Group SRL,Tr/Ac,94,379,"265,216",0.19%,0.07%,0.01%,86
263,45820,TTSL-MEISISP,Tata Teleservices ISP AS,Tr/Ac,93,"4,429","3,086,080",0.19%,0.79%,0.14%,86
264,5391,T-HT,Hrvatski Telekom d.d.,Tr/Ac,93,952,"2,125,056",0.19%,0.17%,0.10%,74
265,2907,SINET-AS,"Research Organization of Information and Systems, National Institute of Informat",Tr/Ac,93,945,"13,070,976",0.19%,0.17%,0.61%,114
266,6910,DialTelecomRO,Digital Cable Systems S.A.,Tr/Ac,93,400,"338,432",0.19%,0.07%,0.02%,109
267,29075,IELO-AS,Lost Oasis SARL,Tr/Ac,93,359,"407,832",0.19%,0.06%,0.02%,125
268,35819,Mobily-AS,Bayanat Al-Oula For Network Services,Tr/Ac,92,"4,668","9,772,032",0.18%,0.84%,0.46%,55
269,38193,TWA-AS-AP,Transworld Associates (Pvt.) Ltd.,Tr/Ac,92,"2,951","1,147,392",0.18%,0.53%,0.05%,82
270,1785,AS-PAETEC-NET,"PaeTec Communications, Inc.",Tr/Ac,92,"1,094","1,436,160",0.18%,0.20%,0.07%,95
271,39326,GOSCOMB-AS,Goscomb Technologies Limited,Tr/Ac,91,527,"873,984",0.18%,0.09%,0.04%,314
272,25973,AS-GTT-25973,"PacketExchange, Inc",Tr/Ac,90,"4,754","12,229,152",0.18%,0.85%,0.57%,20
273,41313,NOVATEL-AS,"""NOVATEL"" EOOD",Tr/Ac,90,"3,448","4,358,656",0.18%,0.62%,0.20%,109
274,201776,MIRANDA-AS,Miranda-Media Ltd,Tr/Ac,90,"1,318","517,888",0.18%,0.24%,0.02%,36
275,20632,PETERSTAR-AS,OJSC MegaFon,Tr/Ac,90,466,"515,328",0.18%,0.08%,0.02%,107
276,48237,MOBILY-AS,Bayanat Al-Oula For Network Services,Tr/Ac,89,"4,149","9,748,480",0.18%,0.74%,0.45%,51
277,12179,INTERNAP-2BLK,Internap Network Services Corporation,Tr/Ac,89,"1,030","1,750,724",0.18%,0.18%,0.08%,66
278,42708,PORTLANE,Portlane Networks AB,Tr/Ac,89,734,"670,784",0.18%,0.13%,0.03%,877
279,33651,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,89,524,"1,135,872",0.18%,0.09%,0.05%,88
280,1853,ACOnet,ACOnet Backbone,Tr/Ac,89,284,"3,020,800",0.18%,0.05%,0.14%,65
281,3252,FBRX-AS,Fiberax Networking&Cloud LTD,Tr/Ac,89,249,"154,720",0.18%,0.04%,0.01%,70
282,37100,SEACOM-AS,SEACOM Limited,Tr/Ac,88,"1,377","10,817,280",0.18%,0.25%,0.50%,123
283,9503,FX-PRIMARY-AS,Vocus Connect International Backbone,Tr/Ac,88,497,"913,408",0.18%,0.09%,0.04%,81
284,5713,SAIX-NET,Telkom SA Ltd.,Tr/Ac,87,"2,773","12,629,504",0.17%,0.50%,0.59%,136
285,4847,CNIX-AP,China Networks Inter-Exchange,Tr/Ac,87,"2,050","16,942,656",0.17%,0.37%,0.79%,80
286,61568,(no data),FSF TECNOLOGIA LTDA ME,Tr/Ac,87,847,"471,040",0.17%,0.15%,0.02%,26
287,29226,MASTERTEL-AS,CJSC Mastertel,Tr/Ac,87,192,"126,720",0.17%,0.03%,0.01%,115
288,7575,AARNET-AS-AP,Australian Academic and Reasearch Network (AARNet),Tr/Ac,86,643,"5,381,632",0.17%,0.12%,0.25%,97
289,17922,INDOSAT-INP,INDOSAT Internet Network Provider,Tr/Ac,85,"1,617","1,421,056",0.17%,0.29%,0.07%,73
290,53237,(no data),TELECOMUNICACOES BRASILEIRAS S. A. - TELEBRAS,Tr/Ac,85,667,"501,504",0.17%,0.12%,0.02%,89
291,6667,EUNET-FINLAND,Elisa Oyj,Tr/Ac,85,535,"4,734,016",0.17%,0.10%,0.22%,100
292,17676,GIGAINFRA,Softbank BB Corp.,Tr/Ac,84,"3,614","52,267,712",0.17%,0.65%,2.4%,82
293,48159,TIC-AS,Telecommunication Infrastructure Company,Tr/Ac,84,"1,952","5,493,313",0.17%,0.35%,0.26%,52
294,7049,(no data),Silica Networks Argentina S.A.,Tr/Ac,84,"1,847","765,440",0.17%,0.33%,0.04%,78
295,34779,T-2-AS,"T-2, d.o.o.",Tr/Ac,84,167,"320,000",0.17%,0.03%,0.01%,86
296,9848,GNGAS,Enterprise Networks,Tr/Ac,83,"4,126","6,321,008",0.17%,0.74%,0.29%,55
297,19024,INTERNAP-BLK5,Internap Network Services Corporation,Tr/Ac,83,"1,567","2,432,333",0.17%,0.28%,0.11%,75
298,9116,GOLDENLINE...,012 Smile Communications LTD.,Tr/Ac,82,"2,091","20,408,332",0.16%,0.37%,0.95%,137
299,25478,IHOME-AS,iHome LLC,Tr/Ac,82,438,"719,360",0.16%,0.08%,0.03%,48
300,4739,INTERNODE-AS,Internode Pty Ltd,Tr/Ac,81,"1,729","2,904,320",0.16%,0.31%,0.14%,137
301,33363,BHN-TAMPA,"BRIGHT HOUSE NETWORKS, LLC",Tr/Ac,81,655,"6,971,392",0.16%,0.12%,0.32%,84
302,6908,DATAHOP,Datahop Ltd,Tr/Ac,81,380,"516,096",0.16%,0.07%,0.02%,92
303,12302,Vodafone_Ro,Vodafone Romania S.A.,Tr/Ac,80,660,"375,296",0.16%,0.12%,0.02%,82
304,24748,ATMAN-Pola...,ATM S.A.,Tr/Ac,80,472,"1,188,617",0.16%,0.08%,0.06%,43
305,23352,SERVERCENTRAL,Server Central Network,Co,79,"1,486","2,054,720",0.16%,0.27%,0.10%,50
306,23148,TERRENAP,"TERRENAP DATA CENTERS, INC.",Tr/Ac,79,"1,326","3,350,720",0.16%,0.24%,0.16%,183
307,4775,GLOBE-TELE...,Globe Telecoms,Tr/Ac,79,"1,108","845,824",0.16%,0.20%,0.04%,105
308,44237,CTC-CORE-AS,OJSC Rostelecom,Tr/Ac,79,863,"1,371,936",0.16%,0.15%,0.06%,33
309,7470,TRUEINTERN...,"TRUE INTERNET Co.,Ltd.",Tr/Ac,78,"1,092","2,830,848",0.16%,0.20%,0.13%,80
310,16397,(no data),ALOG SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.,Tr/Ac,78,894,"686,400",0.16%,0.16%,0.03%,93
311,2686,ATGS-MMD-AS,"AT&T Global Network Services, LLC",Tr/Ac,77,"1,668","23,707,136",0.15%,0.30%,1.1%,125
312,6181,FUSE-NET,Cincinnati Bell Telephone,Tr/Ac,77,760,"7,542,016",0.15%,0.14%,0.35%,86
313,11351,RR-NYSREGI...,Time Warner Cable Internet LLC,Tr/Ac,77,701,"6,541,184",0.15%,0.13%,0.30%,74
314,15830,TELECITY-LON,TELECITYGROUP INTERNATIONAL LIMITED,Co,77,674,"677,444",0.15%,0.12%,0.03%,175
315,14868,(no data),COPEL Telecom S.A.,Tr/Ac,77,541,"416,000",0.15%,0.10%,0.02%,100
316,5578,GTS-SK-AS,"GTS Slovakia, a.s.",Tr/Ac,77,498,"1,459,712",0.15%,0.09%,0.07%,44
317,5563,URAL,CJSC Ural WES,Tr/Ac,77,376,"388,352",0.15%,0.07%,0.02%,92
318,10912,INTERNAP-BLK,Internap Network Services Corporation,Tr/Ac,76,959,"798,344",0.15%,0.17%,0.04%,66
319,2607,SANET,Slovak Academic Network,Tr/Ac,76,694,"2,185,728",0.15%,0.12%,0.10%,39
320,35254,Baltcom-Fi...,Baltcom Fiber SIA,Tr/Ac,76,354,"664,210",0.15%,0.06%,0.03%,68
321,27506,RBS-NYC,Sidera Networks LLC,Tr/Ac,76,337,"548,608",0.15%,0.06%,0.03%,67
322,8764,TEOLTAB,TEO LT AB Autonomous System,Tr/Ac,75,"1,230","1,566,209",0.15%,0.22%,0.07%,118
323,16637,MTNNS-AS,MTN SA,Tr/Ac,75,"1,067","7,153,920",0.15%,0.19%,0.33%,109
324,16285,ASN-UMN,Closed Joint Stock Company TransTeleCom,Tr/Ac,75,912,"605,440",0.15%,0.16%,0.03%,64
325,28368,(no data),Infoway Servicos de Informatica Ltda,Tr/Ac,75,469,"289,024",0.15%,0.08%,0.01%,87
326,43975,VTK-AS,OJSC Rostelecom,Tr/Ac,75,444,"1,346,048",0.15%,0.08%,0.06%,70
327,20001,ROADRUNNER...,Time Warner Cable Internet LLC,Tr/Ac,74,887,"6,841,600",0.15%,0.16%,0.32%,64
328,3212,TRIERA,Telemach Rotovz d.d.,Tr/Ac,74,207,"460,032",0.15%,0.04%,0.02%,34
329,42979,ASGLBLCOM,SIA Globalcom,Tr/Ac,73,474,"456,448",0.15%,0.08%,0.02%,16
330,6805,TDDE-ASN1,Telefonica Germany GmbH & Co.OHG,Tr/Ac,73,429,"7,619,840",0.15%,0.08%,0.35%,106
331,28745,SUTTK-AS,Closed Joint Stock Company TransTeleCom,Tr/Ac,72,974,"534,016",0.14%,0.17%,0.02%,53
332,44395,ORG-UL31-RIPE,Ucom LLC,Tr/Ac,72,514,"503,296",0.14%,0.09%,0.02%,64
333,8953,ASN-ORANGE...,Orange Romania S.A.,Tr/Ac,72,204,"275,968",0.14%,0.04%,0.01%,49
334,9583,SIFY-AS-IN,Sify Limited,Tr/Ac,71,"4,784","2,116,608",0.14%,0.86%,0.10%,145
335,4808,CHINA169-BJ,CNCGROUP China169 Backbone,Tr/Ac,71,"2,496","16,166,098",0.14%,0.45%,0.75%,64
336,19092,360NETWORK...,360Networks (USA) Inc.,Tr/Ac,71,"1,574","2,410,240",0.14%,0.28%,0.11%,35
337,31027,NIANET-AS,Nianet A/S,Tr/Ac,70,601,"1,242,880",0.14%,0.11%,0.06%,129
338,3301,TELIANET-S...,TeliaSonera AB,Tr/Ac,69,905,"9,903,524",0.14%,0.16%,0.46%,64
339,8767,MNET-AS,M-net Telekommunikations GmbH,Tr/Ac,69,336,"1,170,960",0.14%,0.06%,0.05%,104
340,15576,NTS,NTS workspace AG,Tr/Ac,69,192,"525,568",0.14%,0.03%,0.02%,54
341,57344,TELEHOUSE-AS,Telehouse EAD,Tr/Ac,68,"1,408","677,378",0.14%,0.25%,0.03%,83
342,45629,JASTEL-NET...,JasTel Network International Gateway,Tr/Ac,68,"1,036","2,102,784",0.14%,0.19%,0.10%,98
343,33132,FPL-FIBERNET,"FPL FiberNet, LLC",Tr/Ac,68,819,"944,640",0.14%,0.15%,0.04%,88
344,10223,UECOMM-AU,Uecomm Ltd,Tr/Ac,68,311,"286,464",0.14%,0.06%,0.01%,70
345,25577,C4L-AS,Connexions4London Ltd,Tr/Ac,68,262,"248,064",0.14%,0.05%,0.01%,117
346,31242,TKPSA-AS,3S S.A.,Tr/Ac,68,243,"612,608",0.14%,0.04%,0.03%,104
347,15895,KSNET-AS,"""Kyivstar"" PJSC",Tr/Ac,68,151,"975,616",0.14%,0.03%,0.05%,59
348,8470,MAcomnet,CJSC Macomnet,Tr/Ac,68,119,"146,688",0.14%,0.02%,0.01%,80
349,9730,BHARTITELE...,Bharti Telesonic Ltd,Tr/Ac,67,"5,083","2,187,016",0.13%,0.91%,0.10%,68
350,7643,VNPT-AS-VN,VNPT Corp,Tr/Ac,67,"1,207","898,080",0.13%,0.22%,0.04%,67
351,45177,LAYER2CO-A...,Layer2.co.nz,Tr/Ac,67,703,"301,056",0.13%,0.13%,0.01%,193
352,8308,NASK-COMME...,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,Tr/Ac,67,206,"517,746",0.13%,0.04%,0.02%,103
353,8151,(no data),Uninet S.A. de C.V.,Tr/Ac,66,"3,356","17,963,552",0.13%,0.60%,0.84%,73
354,19108,SUDDENLINK...,Suddenlink Communications,Tr/Ac,66,"2,728","5,395,456",0.13%,0.49%,0.25%,79
355,262206,(no data),COMCEL GUATEMALA S.A.,Tr/Ac,66,"2,259","1,546,248",0.13%,0.40%,0.07%,23
356,58552,MULTIDATA-...,PT Multidata Rancana Prima,Tr/Ac,66,839,"269,312",0.13%,0.15%,0.01%,38
357,21385,TNIB,Trusted Network GmbH,Tr/Ac,66,480,"1,230,849",0.13%,0.09%,0.06%,76
358,3261,DIPT-AS,"LLC ""FTICOM""",Tr/Ac,66,336,"237,824",0.13%,0.06%,0.01%,61
359,45309,MEDIAAKSES...,"Media Akses Global Indo, PT",Tr/Ac,65,813,"204,032",0.13%,0.15%,0.01%,61
360,16150,PORT80-GLO...,Availo Networks AB,Tr/Ac,65,808,"800,914",0.13%,0.14%,0.04%,124
361,42337,RESPINA-AS,Respina Networks & Beyond PJSC,Tr/Ac,65,762,"470,272",0.13%,0.14%,0.02%,60
362,37282,MAINONE,Mainone Cable Company,Tr/Ac,65,751,"559,104",0.13%,0.13%,0.03%,98
363,7568,CSLOX-IIG-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,65,751,"504,576",0.13%,0.13%,0.02%,16
364,20676,QSC-1,QSC AG,Tr/Ac,65,367,"2,023,168",0.13%,0.07%,0.09%,107
365,6768,EUROTEL-AS,EUROTEL Ltd,Tr/Ac,65,300,"324,608",0.13%,0.05%,0.02%,85
366,33668,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,64,601,"2,804,992",0.13%,0.11%,0.13%,63
367,3249,ESTPAK,AS Eesti Telekom,Tr/Ac,64,241,"785,728",0.13%,0.04%,0.04%,76
368,7992,COGECOWAVE,Cogeco Cable,Tr/Ac,63,815,"1,717,504",0.13%,0.15%,0.08%,26
369,5518,TELIALATVIJA,Telia Latvija SIA,Tr/Ac,63,228,"290,563",0.13%,0.04%,0.01%,83
370,42525,GlobalConn...,GlobalConnect A/S,Tr/Ac,63,204,"907,520",0.13%,0.04%,0.04%,68
371,3223,VOXILITY,Voxility S.R.L.,Tr/Ac,62,"2,576","3,432,896",0.12%,0.46%,0.16%,131
372,9381,NEWTT-IP-AP,Wharf T&T Ltd.,Tr/Ac,62,"1,541","5,551,616",0.12%,0.28%,0.26%,70
373,6079,RCN-AS,RCN,Tr/Ac,62,"1,262","2,985,472",0.12%,0.23%,0.14%,91
374,7016,CCCH-3,"Comcast Cable Communications, Inc.",Tr/Ac,62,"1,157","2,443,776",0.12%,0.21%,0.11%,59
375,2519,VECTANT,VECTANT Ltd.,Tr/Ac,62,951,"6,083,328",0.12%,0.17%,0.28%,48
376,7381,SUNGARDRS,SunGard Availability Services LP,Tr/Ac,62,894,"2,259,456",0.12%,0.16%,0.11%,64
377,41095,IPTP,IPTRIPLEPLAY LTD,Tr/Ac,62,404,"309,792",0.12%,0.07%,0.01%,109
378,2116,ASN-CATCHCOM,Broadnet AS,Tr/Ac,62,311,"2,182,912",0.12%,0.06%,0.10%,65
379,28968,EUT-AS,Eurasia Telecom Ltd.,Tr/Ac,62,219,"206,848",0.12%,0.04%,0.01%,59
380,11664,(no data),Techtel LMDS Comunicaciones Interactivas S.A.,Tr/Ac,61,"2,676","1,815,552",0.12%,0.48%,0.08%,70
381,58389,SDI-AS-ID,PT Sumber Data Indonesia,Tr/Ac,61,979,"265,216",0.12%,0.18%,0.01%,38
382,50928,SYNTSIB-AS,OJSC MegaFon,Tr/Ac,61,740,"421,376",0.12%,0.13%,0.02%,48
383,22911,SINAP-TIX,"SINAP-TIX, LLC",Tr/Ac,61,660,"800,512",0.12%,0.12%,0.04%,63
384,15924,BORUSANTEL...,VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI,Tr/Ac,61,644,"1,609,728",0.12%,0.12%,0.07%,65
385,8342,RTCOMM-AS,OJSC RTComm.RU,Tr/Ac,61,443,"1,595,136",0.12%,0.08%,0.07%,33
386,14742,INTERNAP-B...,Internap Network Services Corporation,Tr/Ac,61,358,"528,384",0.12%,0.06%,0.02%,47
387,18734,(no data),"Operbes, S.A. de C.V.",Tr/Ac,60,"2,602","2,835,456",0.12%,0.47%,0.13%,60
388,45898,VNPT-AS-VN,VNPT Corp,Tr/Ac,60,"1,741","4,190,976",0.12%,0.31%,0.20%,2
389,58463,PGASCOM-AS-AP,PT.PGAS TELEKOMUNIKASI NUSANTARA,Tr/Ac,60,926,"363,008",0.12%,0.17%,0.02%,29
390,33770,KDN,Liquid Telecommunications Kenya Limited,Tr/Ac,60,815,"3,902,976",0.12%,0.15%,0.18%,15
391,9822,AMNET-AU-AP,Amnet IT Services Pty Ltd,Tr/Ac,60,664,"1,143,552",0.12%,0.12%,0.05%,58
392,29119,SERVIHOSTI...,Airenetworks S.L.U,Tr/Ac,60,627,"2,421,504",0.12%,0.11%,0.11%,116
393,10578,GIGAPOP-NE,Harvard University,Tr/Ac,60,570,"21,252,928",0.12%,0.10%,0.99%,32
394,30844,LIQUID-AS,Liquid Telecommunications Ltd,Tr/Ac,60,565,"604,160",0.12%,0.10%,0.03%,125
395,33657,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,60,364,"763,904",0.12%,0.07%,0.04%,58
396,7004,(no data),CTC Transmisiones Regionales S.A.,Tr/Ac,59,"2,915","7,542,720",0.12%,0.52%,0.35%,47
397,2711,SPIRITTEL-AS,Spirit Telecom,Tr/Ac,59,"2,067","1,646,336",0.12%,0.37%,0.08%,73
398,58587,FIBERATHOM...,Fiber @ Home Limited,Tr/Ac,59,773,"328,448",0.12%,0.14%,0.02%,34
399,11426,SCRR-11426,Time Warner Cable Internet LLC,Tr/Ac,59,761,"6,414,592",0.12%,0.14%,0.30%,52
400,600,OARNET-AS,OARnet,Tr/Ac,59,439,"3,524,352",0.12%,0.08%,0.16%,63
401,8468,ENTANET,ENTANET International Limited,Tr/Ac,59,280,"636,704",0.12%,0.05%,0.03%,687
402,8905,DIGIT1-AS,Digit One LLC,Tr/Ac,59,159,"271,168",0.12%,0.03%,0.01%,52
403,32098,TRANSTELCO...,Transtelco Inc,Tr/Ac,58,"6,282","19,879,200",0.12%,1.1%,0.93%,59
404,14745,INTERNAP-B...,Internap Network Services Corporation,Tr/Ac,58,822,"555,200",0.12%,0.15%,0.03%,56
405,13649,ASN-VINS,ViaWest,Co,58,792,"851,456",0.12%,0.14%,0.04%,74
406,4750,CSLOXINFO-...,CSLOXINFO Project for IAG Insurance,Tr/Ac,58,723,"494,336",0.12%,0.13%,0.02%,58
407,9398,AS9398-AMC...,Amnet IT Services Pty Ltd,Tr/Ac,58,652,"1,083,136",0.12%,0.12%,0.05%,9
408,22356,(no data),Durand do Brasil Ltda,Tr/Ac,58,506,"412,416",0.12%,0.09%,0.02%,80
409,36086,TELX-LEGACY,Telx,Tr/Ac,58,454,"369,152",0.12%,0.08%,0.02%,63
410,52965,(no data),1TELECOM SERVICOS DE TECNOLOGIA EM INTERNET LTDA,Tr/Ac,58,407,"218,880",0.12%,0.07%,0.01%,44
411,1916,(no data),Associação Rede Nacional de Ensino e Pesquisa,Tr/Ac,58,392,"3,133,696",0.12%,0.07%,0.15%,245
412,22652,FIBRENOIRE...,Fibrenoire Internet Inc.,Tr/Ac,58,370,"642,560",0.12%,0.07%,0.03%,51
413,8492,OBIT-AS,"""OBIT"" Ltd.",Tr/Ac,58,174,"211,460",0.12%,0.03%,0.01%,63
414,12129,123NET,"123.Net, Inc.",Tr/Ac,57,644,"1,004,032",0.11%,0.12%,0.05%,67
415,1759,TSF-IP-Core,TeliaSonera Finland Oyj,Tr/Ac,57,602,"4,072,132",0.11%,0.11%,0.19%,49
416,8968,BT-Italia,BT Italia S.p.A.,Tr/Ac,57,476,"2,070,126",0.11%,0.09%,0.10%,59
417,50952,DataIX-AS,Peering Ltd,Tr/Ac,57,354,"622,080",0.11%,0.06%,0.03%,30
418,12670,AS-COMPLETEL,COMPLETEL SAS France,Tr/Ac,57,336,"1,021,440",0.11%,0.06%,0.05%,64
419,21414,RUSCOMNET-AS,RusComNet Ltd.,Tr/Ac,57,326,"463,360",0.11%,0.06%,0.02%,73
420,28716,RETELIT-AS,Reti Telematiche Italiane S.p.A. (Retelit S.p.A.),Tr/Ac,57,286,"426,240",0.11%,0.05%,0.02%,92
421,9145,EWETEL,EWE TEL GmbH,Tr/Ac,57,269,"1,719,552",0.11%,0.05%,0.08%,125
422,11172,(no data),"Alestra, S. de R.L. de C.V.",Tr/Ac,56,"1,950","2,262,528",0.11%,0.35%,0.11%,58
423,33660,CMCS,"Comcast Cable Communications, Inc.",Tr/Ac,56,175,"126,080",0.11%,0.03%,0.01%,58
424,25074,INETBONE-AS,PlusServer AG,Tr/Ac,55,"1,893","2,931,392",0.11%,0.34%,0.14%,129
425,6736,IRANET-IPM,Research Center of Theoretical Physics & Mathematics (IPM),Tr/Ac,55,942,"983,808",0.11%,0.17%,0.05%,24
426,26677,ORION-ASN,ORANO,Tr/Ac,55,301,"1,818,000",0.11%,0.05%,0.08%,42
427,14717,ECINET,EZE Castle Integration Inc.,Tr/Ac,55,135,"36,608",0.11%,0.02%,0.00%,68
428,3910,QWEST-AS-3908,"Qwest Communications Company, LLC",Tr/Ac,54,"3,338","74,184,448",0.11%,0.60%,3.5%,21
429,6648,BAYAN-TELE...,"Bayan Telecommunications, Inc.",Tr/Ac,54,"1,052","817,408",0.11%,0.19%,0.04%,110
430,27724,(no data),INTERNEXA RJ OPERADORA DE TELECOMUNICAÇÔES LTDA.,Tr/Ac,54,771,"567,808",0.11%,0.14%,0.03%,64
431,23498,CDSI,COGECODATA,Tr/Ac,54,707,"595,200",0.11%,0.13%,0.03%,63
432,10835,VISIONARY,"Visionary Communications, Inc.",Tr/Ac,54,582,"508,160",0.11%,0.10%,0.02%,33
