,Exploits,Fraudlent Services,Malware,Phishing,Spammers,Unwanted Programs
35004,0.0,0.0,1.0,0.0,0.0,0.0
50837,0.0,14.0,16.0,14.0,0.0,0.0
50780,0.0,0.0,50.0,7.0,0.0,0.0
3925,0.0,0.0,12.0,3.0,0.0,0.0
45015,0.0,0.0,1.0,0.0,0.0,0.0
8304,2.0,7.0,21.0,11.0,0.0,7.0
8301,0.0,0.0,2.0,0.0,0.0,0.0
10299,1.0,0.0,24.0,0.0,0.0,0.0
8308,3.0,1.0,53.0,45.0,0.0,0.0
56402,0.0,0.0,17.0,8.0,0.0,11.0
56404,0.0,0.0,1.0,0.0,0.0,0.0
50163,1.0,0.0,1.0,0.0,0.0,0.0
50161,1.0,0.0,20.0,0.0,0.0,0.0
26499,0.0,0.0,1.0,0.0,0.0,0.0
132510,1.0,0.0,4.0,152.0,0.0,7.0
14,0.0,0.0,1.0,0.0,0.0,0.0
9930,7.0,4.0,92.0,31.0,0.0,0.0
58381,0.0,0.0,19.0,1.0,0.0,0.0
39065,0.0,0.0,8.0,1.0,0.0,0.0
9934,0.0,0.0,2.0,0.0,0.0,0.0
55536,3.0,1.0,14.0,1.0,0.0,0.0
19271,4.0,35.0,146.0,19.0,0.0,16.0
131367,0.0,0.0,8.0,0.0,0.0,0.0
49835,0.0,0.0,3.0,2.0,0.0,0.0
43808,0.0,0.0,2.0,0.0,0.0,0.0
49346,0.0,0.0,1.0,0.0,0.0,0.0
43800,0.0,0.0,4.0,1.0,0.0,0.0
43801,0.0,0.0,4.0,0.0,0.0,0.0
43774,0.0,0.0,8.0,0.0,0.0,0.0
43775,0.0,0.0,1.0,0.0,0.0,0.0
43773,2.0,10.0,23.0,6.0,0.0,0.0
21669,0.0,0.0,3.0,0.0,0.0,0.0
49048,0.0,0.0,6.0,0.0,0.0,0.0
21661,0.0,0.0,2.0,0.0,0.0,0.0
49342,0.0,0.0,22.0,0.0,0.0,0.0
49040,0.0,0.0,3.0,0.0,0.0,0.0
41381,0.0,0.0,1.0,0.0,0.0,0.0
50446,0.0,0.0,6.0,4.0,0.0,0.0
45804,0.0,0.0,18.0,0.0,0.0,0.0
203912,0.0,16.0,23.0,5.0,0.0,0.0
26094,0.0,62.0,205.0,91.0,0.0,7.0
43118,0.0,0.0,1.0,0.0,0.0,0.0
11440,0.0,2.0,2.0,0.0,0.0,0.0
262210,0.0,0.0,3.0,0.0,0.0,0.0
201229,0.0,195.0,91.0,0.0,0.0,1.0
21334,0.0,0.0,5.0,0.0,0.0,0.0
57207,0.0,0.0,100.0,0.0,0.0,0.0
57757,0.0,0.0,3.0,0.0,0.0,0.0
132197,2.0,0.0,8.0,0.0,0.0,0.0
196821,0.0,0.0,1.0,0.0,0.0,0.0
3583,0.0,0.0,10.0,0.0,0.0,0.0
197423,0.0,0.0,13.0,0.0,0.0,0.0
58001,0.0,0.0,26.0,0.0,0.0,0.0
5009,0.0,0.0,1.0,2.0,0.0,0.0
197426,0.0,55.0,8.0,0.0,0.0,0.0
58006,0.0,0.0,1.0,0.0,0.0,0.0
197424,0.0,0.0,16.0,0.0,0.0,0.0
17139,23.0,297.0,1339.0,221.0,0.0,9.0
17429,2.0,0.0,8.0,20.0,0.0,0.0
17421,0.0,0.0,2.0,0.0,0.0,0.0
17426,0.0,80.0,176.0,2.0,0.0,0.0
52527,0.0,0.0,6.0,0.0,0.0,0.0
36727,5.0,0.0,1.0,0.0,0.0,0.0
25438,0.0,0.0,5.0,0.0,0.0,0.0
13333,0.0,0.0,4.0,0.0,0.0,0.0
13332,13.0,9.0,12.0,1.0,0.0,3.0
13331,0.0,0.0,6.0,0.0,0.0,0.0
39891,0.0,0.0,47.0,0.0,0.0,0.0
13337,0.0,0.0,4.0,0.0,0.0,0.0
60435,0.0,0.0,12.0,2.0,0.0,0.0
134740,0.0,0.0,1.0,0.0,0.0,0.0
9557,0.0,0.0,1.0,0.0,0.0,0.0
9556,0.0,0.0,9.0,6.0,0.0,0.0
62343,0.0,0.0,1.0,0.0,0.0,0.0
62340,0.0,0.0,1.0,0.0,0.0,0.0
12150,0.0,0.0,1.0,0.0,0.0,0.0
62347,0.0,2.0,1.0,0.0,0.0,0.0
57547,0.0,0.0,1.0,0.0,0.0,0.0
51629,0.0,0.0,4.0,0.0,0.0,0.0
48643,0.0,0.0,1.0,0.0,0.0,0.0
48642,0.0,0.0,8.0,0.0,0.0,0.0
134862,0.0,0.0,4.0,0.0,0.0,0.0
48645,0.0,0.0,2.0,0.0,0.0,0.0
48644,0.0,0.0,26.0,4.0,0.0,0.0
133667,0.0,0.0,1.0,0.0,0.0,0.0
203434,0.0,0.0,9.0,0.0,0.0,0.0
134032,0.0,0.0,5.0,0.0,0.0,0.0
54035,0.0,0.0,4.0,0.0,0.0,0.0
39998,0.0,0.0,1.0,0.0,0.0,0.0
132435,0.0,0.0,4.0,0.0,0.0,0.0
22354,0.0,0.0,1.0,0.0,0.0,0.0
36230,0.0,0.0,1.0,0.0,0.0,0.0
198640,0.0,0.0,2.0,0.0,0.0,0.0
41046,1.0,0.0,6.0,0.0,0.0,0.0
27876,0.0,0.0,2.0,2.0,0.0,0.0
45017,0.0,0.0,1.0,0.0,0.0,0.0
22356,2.0,0.0,36.0,6.0,0.0,0.0
41515,0.0,4.0,19.0,0.0,0.0,0.0
41516,0.0,0.0,1.0,0.0,0.0,0.0
45012,0.0,4.0,91.0,68.0,0.0,0.0
27879,0.0,0.0,14.0,0.0,0.0,0.0
59750,0.0,9.0,974.0,0.0,0.0,0.0
134039,0.0,0.0,1.0,0.0,0.0,0.0
39669,0.0,8.0,2.0,0.0,0.0,0.0
44493,3.0,69.0,53.0,6.0,0.0,0.0
44497,5.0,0.0,12.0,0.0,0.0,0.0
39660,0.0,3.0,5.0,0.0,0.0,0.0
44498,0.0,0.0,9.0,0.0,0.0,0.0
29713,1.0,6.0,85.0,45.0,0.0,0.0
29243,0.0,0.0,4.0,0.0,0.0,0.0
57977,0.0,0.0,1.0,0.0,0.0,0.0
57976,0.0,0.0,1.0,0.0,0.0,0.0
33771,0.0,0.0,2.0,0.0,0.0,0.0
8935,0.0,0.0,1.0,0.0,0.0,0.0
14813,0.0,0.0,7.0,0.0,0.0,0.0
33777,2.0,0.0,7.0,0.0,0.0,0.0
33779,0.0,1.0,9.0,0.0,0.0,0.0
31423,0.0,0.0,11.0,2.0,0.0,0.0
44604,0.0,0.0,1.0,8.0,0.0,0.0
8938,2.0,0.0,1.0,0.0,0.0,0.0
198467,0.0,0.0,8.0,0.0,0.0,0.0
15144,0.0,0.0,2.0,0.0,0.0,0.0
264077,0.0,0.0,71.0,24.0,0.0,0.0
34274,2.0,37.0,165.0,57.0,0.0,2.0
34277,0.0,0.0,2.0,0.0,0.0,0.0
39526,0.0,2.0,27.0,0.0,0.0,0.0
327826,0.0,0.0,4.0,0.0,0.0,0.0
39529,0.0,0.0,26.0,0.0,0.0,0.0
12593,0.0,0.0,8.0,0.0,0.0,0.0
31736,0.0,0.0,4.0,6.0,0.0,0.0
31731,0.0,0.0,8.0,2.0,0.0,0.0
37678,0.0,0.0,1.0,0.0,0.0,0.0
33597,13.0,35.0,392.0,36.0,0.0,33.0
37671,0.0,0.0,15.0,0.0,0.0,0.0
37897,0.0,0.0,5.0,0.0,0.0,0.0
34019,0.0,0.0,7.0,13.0,0.0,2.0
12888,0.0,0.0,6.0,0.0,0.0,0.0
34011,5.0,9.0,26.0,3.0,0.0,3.0
34010,0.0,2.0,29.0,0.0,0.0,61.0
34012,0.0,0.0,3.0,6.0,0.0,0.0
12883,0.0,0.0,3.0,0.0,0.0,0.0
12880,1.0,0.0,192.0,11.0,0.0,4.0
30023,0.0,2.0,4.0,0.0,0.0,0.0
44941,0.0,4.0,2.0,0.0,0.0,0.0
50316,0.0,0.0,1.0,3.0,0.0,0.0
44943,0.0,0.0,1.0,0.0,0.0,0.0
133847,2.0,0.0,22.0,0.0,0.0,0.0
41659,2.0,0.0,3.0,0.0,0.0,1.0
44946,0.0,0.0,3.0,0.0,0.0,0.0
44949,0.0,0.0,41.0,0.0,0.0,18.0
39292,0.0,0.0,2.0,0.0,0.0,0.0
56667,0.0,0.0,1.0,0.0,0.0,0.0
39297,0.0,0.0,1.0,0.0,0.0,0.0
24246,0.0,0.0,19.0,42.0,0.0,1.0
48748,0.0,4.0,7.0,0.0,0.0,0.0
24243,0.0,0.0,3.0,0.0,0.0,0.0
11598,2.0,0.0,5.0,0.0,0.0,0.0
47268,0.0,0.0,1.0,0.0,0.0,18.0
28598,0.0,0.0,46.0,12.0,0.0,0.0
28048,0.0,0.0,11.0,0.0,0.0,0.0
47918,0.0,0.0,69.0,12.0,0.0,3.0
28591,0.0,0.0,3.0,0.0,0.0,0.0
47914,1.0,0.0,7.0,0.0,0.0,0.0
47915,0.0,6.0,2.0,2.0,0.0,0.0
47264,0.0,0.0,4.0,0.0,0.0,0.0
28594,0.0,0.0,6.0,0.0,0.0,0.0
47266,0.0,0.0,25.0,0.0,0.0,0.0
23027,0.0,0.0,3.0,0.0,0.0,0.0
6074,0.0,0.0,4.0,0.0,0.0,0.0
206963,1.0,8.0,81.0,178.0,0.0,0.0
31197,1.0,0.0,20.0,0.0,0.0,3.0
31195,0.0,0.0,1.0,0.0,0.0,0.0
4224,0.0,0.0,1.0,0.0,0.0,0.0
31199,0.0,0.0,11.0,4.0,0.0,0.0
5587,0.0,0.0,1.0,0.0,0.0,0.0
28625,0.0,0.0,3.0,0.0,0.0,0.0
27,0.0,0.0,10.0,0.0,0.0,0.0
5580,2.0,6.0,156.0,970.0,0.0,51.0
28620,0.0,0.0,3.0,0.0,0.0,0.0
24793,8.0,24.0,62.0,8.0,0.0,4.0
39799,0.0,0.0,1.0,0.0,0.0,0.0
48747,0.0,0.0,3.0,0.0,0.0,0.0
38212,0.0,0.0,1.0,0.0,0.0,0.0
54288,0.0,60.0,59.0,49.0,0.0,0.0
7770,0.0,0.0,1.0,0.0,0.0,0.0
11274,8.0,117.0,493.0,201.0,0.0,3.0
49776,0.0,0.0,9.0,0.0,0.0,0.0
11272,0.0,0.0,7.0,0.0,0.0,0.0
40386,0.0,0.0,8.0,0.0,0.0,0.0
43343,0.0,0.0,6.0,0.0,0.0,0.0
11279,0.0,0.0,6.0,0.0,0.0,7.0
8501,0.0,0.0,6.0,10.0,0.0,0.0
51373,0.0,0.0,1.0,0.0,0.0,0.0
23688,0.0,0.0,12.0,0.0,0.0,0.0
23689,0.0,0.0,3.0,0.0,0.0,0.0
51377,25.0,1.0,38.0,0.0,0.0,0.0
132717,0.0,6.0,52.0,2.0,0.0,3.0
132719,5.0,5.0,78.0,68.0,0.0,0.0
23682,0.0,0.0,10.0,0.0,0.0,0.0
60884,0.0,0.0,2.0,0.0,0.0,0.0
132774,0.0,0.0,2.0,0.0,0.0,0.0
201952,0.0,0.0,1.0,6.0,0.0,0.0
51199,0.0,0.0,2.0,0.0,0.0,0.0
51198,0.0,2.0,5.0,0.0,0.0,0.0
51197,0.0,0.0,1.0,0.0,0.0,0.0
51191,6.0,139.0,125.0,11.0,0.0,7.0
23974,5.0,6.0,35.0,11.0,0.0,0.0
23975,0.0,0.0,1.0,0.0,0.0,0.0
22080,0.0,0.0,2.0,0.0,0.0,0.0
22085,0.0,0.0,9.0,0.0,0.0,0.0
22087,0.0,0.0,2.0,0.0,0.0,0.0
8502,0.0,3.0,19.0,6.0,0.0,0.0
27264,0.0,0.0,1.0,0.0,0.0,0.0
25532,163.0,318.0,3474.0,858.0,0.0,88.0
25533,1.0,0.0,3.0,0.0,0.0,0.0
25537,2.0,0.0,26.0,0.0,0.0,4.0
60087,12.0,34.0,97.0,20.0,0.0,0.0
60085,0.0,0.0,3.0,0.0,0.0,0.0
51997,0.0,0.0,1.0,1.0,0.0,0.0
19683,0.0,0.0,8.0,0.0,0.0,1.0
49724,0.0,0.0,2.0,0.0,0.0,0.0
42432,0.0,0.0,1.0,0.0,0.0,0.0
42430,2.0,4.0,31.0,0.0,0.0,0.0
42431,0.0,0.0,16.0,0.0,0.0,0.0
56617,9.0,50.0,104.0,70.0,0.0,8.0
56340,0.0,0.0,2.0,0.0,0.0,0.0
17306,0.0,0.0,1734.0,1.0,0.0,0.0
56347,0.0,0.0,4.0,0.0,0.0,1.0
34700,2.0,14.0,158.0,6.0,0.0,3.0
9120,11.0,44.0,138.0,5.0,0.0,198.0
9121,24.0,172.0,3019.0,235.0,0.0,0.0
57565,0.0,0.0,1.0,0.0,0.0,0.0
9125,3.0,4.0,5329.0,46.0,0.0,0.0
10302,0.0,0.0,1.0,0.0,0.0,0.0
16433,0.0,0.0,1.0,0.0,0.0,0.0
63759,1.0,0.0,28.0,16.0,0.0,0.0
30855,0.0,0.0,1.0,0.0,0.0,0.0
61939,0.0,0.0,1.0,0.0,0.0,0.0
8234,0.0,0.0,1.0,0.0,0.0,0.0
6280,0.0,0.0,1.0,1.0,0.0,0.0
26134,0.0,0.0,12.0,2.0,0.0,0.0
20836,1.0,22.0,40.0,6.0,0.0,0.0
53264,54.0,72.0,532.0,61.0,0.0,0.0
49253,2.0,0.0,3.0,0.0,0.0,0.0
49252,0.0,0.0,6.0,0.0,0.0,0.0
21307,0.0,0.0,2.0,0.0,0.0,0.0
21305,0.0,0.0,14.0,0.0,0.0,0.0
21309,0.0,0.0,19.0,3.0,0.0,0.0
49701,0.0,0.0,2.0,0.0,0.0,0.0
56964,17.0,0.0,5.0,0.0,0.0,0.0
38457,0.0,0.0,10.0,0.0,0.0,0.0
38450,0.0,0.0,3.0,1.0,0.0,0.0
22969,0.0,0.0,1.0,0.0,0.0,0.0
22965,1.0,0.0,1.0,0.0,0.0,0.0
199256,0.0,0.0,73.0,1.0,0.0,0.0
199250,0.0,0.0,1.0,0.0,0.0,0.0
48250,1.0,0.0,103.0,27.0,0.0,1.0
45374,0.0,0.0,75.0,0.0,0.0,0.0
203071,0.0,5.0,18.0,8.0,0.0,0.0
48257,0.0,0.0,1.0,0.0,0.0,0.0
44539,0.0,0.0,801.0,0.0,0.0,0.0
133439,0.0,0.0,1.0,0.0,0.0,0.0
199558,2.0,4.0,4.0,0.0,0.0,0.0
44020,0.0,0.0,1.0,1.0,0.0,0.0
44027,0.0,0.0,9.0,0.0,0.0,0.0
44534,0.0,0.0,15.0,0.0,0.0,0.0
133126,2.0,0.0,5.0,1.0,0.0,0.0
58617,0.0,0.0,1.0,0.0,0.0,0.0
14155,0.0,0.0,1.0,0.0,0.0,0.0
58610,0.0,0.0,2.0,1.0,0.0,0.0
13107,0.0,0.0,8.0,0.0,0.0,0.0
13100,0.0,0.0,1.0,0.0,0.0,0.0
36947,7.0,4.0,318.0,158.0,0.0,0.0
13103,0.0,0.0,7.0,0.0,0.0,0.0
37284,0.0,0.0,1.0,0.0,0.0,0.0
37281,0.0,0.0,15.0,0.0,0.0,0.0
18302,0.0,0.0,11.0,2.0,0.0,2.0
14488,0.0,0.0,1.0,0.0,0.0,0.0
17931,0.0,9.0,8.0,0.0,0.0,0.0
38026,0.0,0.0,3.0,0.0,0.0,0.0
3058,0.0,0.0,2.0,0.0,0.0,0.0
33901,1.0,0.0,20.0,0.0,0.0,0.0
33907,0.0,0.0,1.0,0.0,0.0,0.0
45954,0.0,0.0,5.0,0.0,0.0,0.0
39056,0.0,0.0,2.0,1.0,0.0,0.0
27467,0.0,2.0,7.0,0.0,0.0,2.0
45951,0.0,0.0,4.0,2.0,0.0,0.0
9927,0.0,0.0,5.0,0.0,0.0,0.0
132525,0.0,0.0,2.0,176.0,0.0,0.0
55507,0.0,0.0,1.0,0.0,0.0,0.0
264486,0.0,0.0,3.0,0.0,0.0,0.0
41704,0.0,0.0,26.0,0.0,0.0,0.0
60202,0.0,0.0,2.0,0.0,0.0,0.0
41709,1.0,0.0,53.0,13.0,0.0,0.0
17753,1.0,0.0,6.0,0.0,0.0,0.0
15689,0.0,4.0,12.0,0.0,0.0,0.0
15683,0.0,0.0,21.0,8.0,0.0,0.0
15685,481.0,261.0,740.0,58.0,0.0,28.0
20640,0.0,0.0,4.0,7.0,0.0,47.0
29053,4.0,64.0,159.0,13.0,0.0,1.0
263062,0.0,0.0,11.0,2.0,0.0,0.0
56630,0.0,13.0,64.0,4.0,0.0,0.0
47702,0.0,1.0,4.0,0.0,0.0,0.0
1313,0.0,0.0,1.0,0.0,0.0,2.0
28908,0.0,0.0,26.0,2.0,0.0,0.0
28909,1.0,0.0,3.0,27.0,0.0,0.0
28906,0.0,0.0,1.0,0.0,0.0,0.0
28902,0.0,6.0,9.0,0.0,0.0,0.0
34487,1.0,0.0,2.0,0.0,0.0,0.0
15426,2.0,46.0,43.0,19.0,0.0,2.0
6910,2.0,6.0,200.0,0.0,0.0,0.0
30902,0.0,4.0,13.0,10.0,0.0,2.0
30900,3.0,731.0,169.0,9.0,0.0,0.0
262333,0.0,0.0,1.0,0.0,0.0,0.0
48825,0.0,38.0,3.0,3.0,0.0,0.0
48823,0.0,14.0,13.0,2.0,0.0,0.0
15428,0.0,0.0,5.0,0.0,0.0,0.0
15359,0.0,0.0,1.0,0.0,0.0,0.0
59253,2.0,66.0,133.0,39.0,0.0,9.0
4587,0.0,0.0,2.0,0.0,0.0,0.0
31052,0.0,0.0,3.0,0.0,0.0,0.0
36549,0.0,0.0,1.0,0.0,0.0,0.0
31506,0.0,0.0,25.0,0.0,0.0,0.0
31507,3.0,0.0,1.0,2.0,0.0,0.0
393670,0.0,0.0,1.0,0.0,0.0,0.0
31509,0.0,0.0,6.0,1.0,0.0,0.0
50767,0.0,0.0,5.0,0.0,0.0,0.0
7725,3.0,3.0,6.0,0.0,0.0,0.0
393676,0.0,2.0,21.0,196.0,0.0,2.0
50810,0.0,0.0,36.0,0.0,0.0,0.0
55081,4.0,110.0,285.0,83.0,0.0,0.0
37545,0.0,0.0,2.0,0.0,0.0,0.0
19479,0.0,0.0,4.0,0.0,0.0,2.0
133246,0.0,0.0,3.0,0.0,0.0,0.0
58965,0.0,0.0,6.0,0.0,0.0,0.0
22646,0.0,0.0,6.0,4.0,0.0,1.0
34738,1.0,0.0,82.0,0.0,0.0,18.0
6700,0.0,0.0,2497.0,8.0,0.0,0.0
6703,12.0,29.0,212.0,15.0,0.0,2.0
6702,0.0,1.0,27.0,0.0,0.0,0.0
8323,0.0,0.0,6.0,0.0,0.0,0.0
6706,1.0,1.0,24.0,3.0,0.0,0.0
56428,0.0,0.0,2.0,0.0,0.0,0.0
9913,0.0,0.0,8.0,0.0,0.0,0.0
9916,2.0,0.0,18.0,0.0,0.0,0.0
9919,5.0,43.0,211.0,20.0,0.0,23.0
39084,3.0,0.0,43.0,4.0,0.0,3.0
39081,0.0,0.0,1.0,0.0,0.0,0.0
8661,0.0,0.0,14.0,0.0,0.0,0.0
50109,7.0,6.0,12.0,0.0,0.0,0.0
35288,0.0,20.0,16.0,3.0,0.0,0.0
134000,0.0,0.0,1.0,0.0,0.0,0.0
45274,0.0,0.0,2.0,0.0,0.0,0.0
55558,0.0,0.0,6.0,0.0,0.0,0.0
19212,0.0,0.0,2.0,2.0,0.0,0.0
55884,0.0,0.0,12.0,3.0,0.0,0.0
131388,0.0,0.0,7.0,0.0,0.0,0.0
131386,0.0,21.0,27.0,4.0,0.0,0.0
22140,0.0,0.0,1.0,0.0,0.0,0.0
43754,16.0,22.0,188.0,419.0,0.0,18.0
38592,0.0,0.0,5.0,0.0,0.0,0.0
263938,0.0,0.0,1.0,0.0,0.0,0.0
8663,0.0,0.0,8.0,2.0,0.0,0.0
43758,2.0,0.0,42.0,19.0,0.0,4.0
263932,0.0,0.0,1.0,0.0,0.0,0.0
4058,2.0,66.0,70.0,21.0,0.0,1.0
197394,0.0,0.0,1.0,0.0,0.0,0.0
3614,0.0,2.0,4.0,0.0,0.0,0.0
21823,0.0,0.0,6.0,10.0,0.0,0.0
21826,2.0,0.0,145.0,0.0,0.0,0.0
132165,1.0,0.0,8.0,3.0,0.0,0.0
56282,0.0,0.0,11.0,9.0,0.0,0.0
43132,0.0,0.0,5.0,0.0,0.0,0.0
43134,143.0,102.0,95.0,0.0,0.0,0.0
2561,0.0,0.0,31.0,2.0,0.0,0.0
43139,1.0,0.0,44.0,0.0,0.0,1.0
201249,0.0,0.0,2.0,0.0,0.0,0.0
40528,0.0,0.0,2.0,0.0,0.0,0.0
11420,0.0,0.0,1.0,0.0,0.0,0.0
11425,0.0,0.0,38.0,7.0,0.0,0.0
57776,0.0,0.0,2.0,0.0,0.0,0.0
52055,4.0,9.0,29.0,0.0,0.0,0.0
17113,0.0,0.0,4.0,2.0,0.0,6.0
17447,186.0,101.0,247.0,62.0,0.0,0.0
13351,0.0,0.0,1.0,0.0,0.0,0.0
60411,0.0,0.0,1.0,0.0,0.0,0.0
60144,92.0,954.0,119.0,36.0,0.0,62.0
60414,0.0,0.0,1.0,0.0,0.0,0.0
13354,25.0,365.0,296.0,82.0,0.0,7.0
199391,2.0,28.0,25.0,36.0,0.0,18.0
38843,11.0,0.0,38.0,17.0,0.0,2.0
38841,0.0,2.0,58.0,5.0,0.0,0.0
38847,0.0,0.0,1.0,0.0,0.0,0.0
38845,0.0,0.0,2.0,0.0,0.0,0.0
53902,2.0,228.0,58.0,5.0,0.0,0.0
36259,0.0,0.0,2.0,0.0,0.0,0.0
57487,0.0,0.0,3.0,0.0,0.0,0.0
53907,0.0,16.0,6.0,0.0,0.0,0.0
57489,0.0,0.0,12.0,0.0,0.0,0.0
36252,2.0,5.0,24.0,2.0,0.0,0.0
49060,0.0,0.0,3.0,0.0,0.0,0.0
49061,0.0,0.0,1.0,0.0,0.0,1.0
24812,0.0,0.0,3.0,0.0,0.0,0.0
49063,8.0,50.0,153.0,57.0,0.0,15.0
49403,0.0,0.0,5.0,0.0,0.0,0.0
20150,6.0,64.0,254.0,10.0,0.0,0.0
20155,0.0,0.0,5.0,0.0,0.0,0.0
20154,0.0,0.0,1.0,0.0,0.0,0.0
41287,0.0,0.0,3.0,0.0,0.0,0.0
41288,0.0,0.0,1.0,0.0,0.0,0.0
134809,0.0,0.0,1.0,0.0,0.0,0.0
203791,0.0,0.0,2.0,0.0,0.0,0.0
64245,0.0,0.0,4.0,2.0,0.0,0.0
64247,0.0,0.0,1.0,0.0,0.0,0.0
44702,0.0,0.0,5.0,0.0,0.0,3.0
44705,1.0,0.0,1.0,0.0,0.0,0.0
44709,0.0,12.0,17.0,3.0,0.0,8.0
263135,0.0,0.0,1.0,0.0,0.0,0.0
198668,0.0,0.0,3.0,0.0,0.0,0.0
198669,0.0,0.0,28.0,0.0,0.0,0.0
42667,0.0,0.0,1.0,0.0,0.0,0.0
42666,0.0,0.0,1.0,0.0,0.0,0.0
42668,0.0,0.0,10.0,0.0,0.0,0.0
196713,12.0,14.0,92.0,29.0,0.0,0.0
45031,10.0,2.0,116.0,39.0,0.0,2.0
45037,1389.0,4.0,22126.0,83.0,0.0,8.0
27898,0.0,0.0,1.0,0.0,0.0,0.0
204213,0.0,4.0,76.0,3.0,0.0,0.0
41064,30.0,18.0,739.0,0.0,0.0,0.0
27897,0.0,0.0,3.0,0.0,0.0,0.0
1246,0.0,0.0,1.0,0.0,0.0,0.0
27891,0.0,0.0,6.0,0.0,0.0,0.0
27892,0.0,0.0,4.0,4.0,0.0,0.0
53676,0.0,0.0,4.0,0.0,0.0,0.0
10464,0.0,0.0,4.0,0.0,0.0,0.0
57954,3.0,388.0,448.0,12.0,0.0,0.0
39642,0.0,8.0,49.0,3.0,0.0,0.0
29262,12.0,4.0,119.0,79.0,0.0,8.0
10088,0.0,0.0,1.0,0.0,0.0,0.0
47385,4.0,50.0,219.0,70.0,0.0,8.0
10469,0.0,0.0,1.0,0.0,0.0,0.0
198444,0.0,0.0,2.0,0.0,0.0,0.0
63141,0.0,0.0,23.0,0.0,0.0,0.0
262273,0.0,0.0,1.0,0.0,0.0,0.0
19893,0.0,8.0,4.0,5.0,0.0,5.0
28008,0.0,0.0,5.0,0.0,0.0,0.0
8912,4.0,0.0,11.0,1.0,0.0,0.0
33028,8.0,10.0,175.0,25.0,0.0,11.0
8915,0.0,5.0,23.0,0.0,0.0,0.0
18530,0.0,0.0,10.0,2.0,0.0,0.0
11845,1.0,133.0,105.0,22.0,0.0,0.0
28321,0.0,0.0,6.0,0.0,0.0,0.0
18822,0.0,0.0,28.0,0.0,0.0,0.0
11841,0.0,0.0,3.0,0.0,0.0,0.0
34259,0.0,79.0,17.0,2.0,0.0,0.0
132937,0.0,14.0,40.0,2.0,0.0,0.0
30598,0.0,0.0,1.0,0.0,0.0,0.0
59089,0.0,0.0,6.0,0.0,0.0,0.0
132453,0.0,0.0,4.0,0.0,0.0,0.0
34251,0.0,0.0,205.0,0.0,0.0,0.0
30222,0.0,12.0,20.0,0.0,0.0,0.0
47165,3.0,0.0,31.0,38.0,0.0,0.0
264016,0.0,0.0,5.0,0.0,0.0,0.0
29190,1.0,0.0,13.0,0.0,0.0,0.0
50712,0.0,0.0,1.0,0.0,0.0,0.0
29194,0.0,0.0,3.0,0.0,0.0,0.0
25513,0.0,0.0,116.0,36.0,0.0,0.0
39501,0.0,0.0,53.0,0.0,0.0,0.0
39506,0.0,0.0,6.0,2.0,0.0,0.0
49934,0.0,0.0,37.0,0.0,0.0,0.0
18793,2.0,0.0,58.0,0.0,0.0,0.0
28006,0.0,0.0,1.0,0.0,0.0,0.0
203557,0.0,15.0,6.0,3.0,0.0,0.0
37611,8.0,58.0,447.0,236.0,0.0,3.0
132952,0.0,0.0,11.0,2.0,0.0,0.0
21980,0.0,13.0,18.0,0.0,0.0,0.0
45326,0.0,0.0,2.0,0.0,0.0,0.0
204274,0.0,0.0,2.0,0.0,0.0,0.0
131607,0.0,0.0,1.0,0.0,0.0,0.0
50372,0.0,0.0,2.0,3.0,0.0,0.0
29998,0.0,8.0,16.0,2.0,0.0,0.0
29990,0.0,0.0,4157.0,1.0,0.0,22012.0
29997,0.0,0.0,12.0,0.0,0.0,0.0
14743,1.0,0.0,4.0,0.0,0.0,7.0
58424,0.0,0.0,5.0,0.0,0.0,0.0
14745,5.0,13.0,33.0,0.0,0.0,35.0
197002,0.0,0.0,8.0,0.0,0.0,0.0
47939,0.0,0.0,1.0,0.0,0.0,0.0
263544,0.0,0.0,8.0,0.0,0.0,0.0
134326,0.0,0.0,1.0,0.0,0.0,0.0
4208,0.0,0.0,9.0,0.0,0.0,0.0
13911,0.0,2.0,41.0,4.0,0.0,4.0
13910,0.0,0.0,12.0,0.0,0.0,4.0
13917,0.0,0.0,1.0,0.0,0.0,0.0
57233,0.0,0.0,1.0,0.0,0.0,0.0
5564,0.0,0.0,2.0,0.0,0.0,0.0
197143,4.0,2.0,5.0,0.0,0.0,0.0
5563,3.0,0.0,17.0,2.0,0.0,0.0
34037,0.0,0.0,3.0,0.0,0.0,0.0
34035,0.0,0.0,1.0,0.0,0.0,0.0
34032,0.0,0.0,2.0,0.0,0.0,0.0
394466,0.0,0.0,5.0,0.0,0.0,0.0
38277,1.0,34.0,36.0,40.0,0.0,1.0
34038,0.0,0.0,1.0,7.0,0.0,0.0
50596,0.0,0.0,9.0,0.0,0.0,0.0
50597,0.0,0.0,9.0,0.0,0.0,0.0
35612,0.0,4.0,10.0,1.0,0.0,0.0
44327,0.0,2.0,6.0,0.0,0.0,0.0
35614,0.0,0.0,1.0,0.0,0.0,0.0
50590,0.0,0.0,1.0,0.0,0.0,0.0
50591,1.0,0.0,3.0,0.0,0.0,0.0
50599,7.0,60.0,2005.0,41.0,0.0,0.0
201499,0.0,20.0,18.0,2.0,0.0,0.0
11215,0.0,0.0,10.0,0.0,0.0,0.0
263347,0.0,0.0,1.0,0.0,0.0,0.0
43103,0.0,0.0,1.0,2.0,0.0,0.0
