,Exploits,Fraudlent Services,Malware,Phishing,Spammers,Unlabelled,Unwanted Programs,Totals
2009-05-29,27.0,28.0,30.0,0.0,3.0,0.0,1.0,89.0
2009-05-30,10.0,26.0,26.0,0.0,3.0,0.0,0.0,65.0
2009-05-31,18.0,28.0,48.0,0.0,0.0,0.0,1.0,95.0
2009-06-01,14.0,60.0,61.0,0.0,5.0,0.0,2.0,142.0
2009-06-02,9.0,115.0,37.0,0.0,0.0,0.0,0.0,161.0
2009-06-03,27.0,29.0,41.0,0.0,1.0,0.0,0.0,98.0
2009-06-04,17.0,19.0,69.0,0.0,5.0,0.0,0.0,110.0
2009-06-05,37.0,3.0,55.0,0.0,3.0,0.0,3.0,101.0
2009-06-06,56.0,0.0,23.0,0.0,0.0,0.0,2.0,81.0
2009-06-07,100.0,579.0,265.0,0.0,2.0,0.0,0.0,946.0
2009-06-08,9.0,15.0,246.0,0.0,0.0,0.0,0.0,270.0
2009-06-09,8.0,9.0,211.0,0.0,1.0,0.0,0.0,229.0
2009-06-10,11.0,6.0,369.0,0.0,6.0,0.0,1.0,393.0
2009-06-11,15.0,75.0,99.0,0.0,0.0,0.0,0.0,189.0
2009-06-12,21.0,6.0,160.0,0.0,1.0,0.0,0.0,188.0
2009-06-13,41.0,29.0,48.0,0.0,0.0,0.0,0.0,118.0
2009-06-14,74.0,17.0,27.0,0.0,1.0,0.0,0.0,119.0
2009-06-15,11.0,16.0,192.0,0.0,0.0,0.0,3.0,222.0
2009-06-16,57.0,40.0,33.0,0.0,2.0,0.0,0.0,132.0
2009-06-17,17.0,9.0,73.0,0.0,21.0,0.0,0.0,120.0
2009-06-18,46.0,5.0,113.0,0.0,3.0,0.0,3.0,170.0
2009-06-19,9.0,247.0,45.0,0.0,4.0,0.0,1.0,306.0
2009-06-20,16.0,60.0,35.0,0.0,0.0,0.0,0.0,111.0
2009-06-21,25.0,11.0,45.0,0.0,6.0,0.0,0.0,87.0
2009-06-22,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0
2009-06-23,89.0,17.0,64.0,0.0,6.0,0.0,0.0,176.0
2009-06-24,47.0,5.0,15.0,0.0,1.0,0.0,0.0,68.0
2009-06-25,70.0,5.0,97.0,0.0,0.0,0.0,2.0,174.0
2009-06-26,12.0,12.0,13.0,0.0,0.0,0.0,0.0,37.0
2009-06-27,5.0,3.0,46.0,2.0,1.0,0.0,0.0,57.0
2009-06-28,25.0,57.0,232.0,0.0,0.0,0.0,0.0,314.0
2009-06-29,97.0,11.0,27.0,0.0,9.0,0.0,0.0,144.0
2009-06-30,62.0,14.0,160.0,0.0,1.0,0.0,1.0,238.0
2009-07-01,0.0,2.0,119.0,0.0,2.0,0.0,0.0,123.0
2009-07-02,3.0,2.0,71.0,0.0,0.0,0.0,4.0,80.0
2009-07-03,0.0,0.0,19.0,0.0,0.0,0.0,4.0,23.0
2009-07-04,0.0,3.0,70.0,0.0,0.0,0.0,3.0,76.0
2009-07-05,0.0,0.0,5.0,0.0,0.0,0.0,6.0,11.0
2009-07-06,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0
2009-07-07,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0
2009-07-08,0.0,2.0,4.0,0.0,0.0,0.0,2.0,8.0
2009-07-09,0.0,1.0,28.0,0.0,0.0,0.0,2.0,31.0
2009-07-10,0.0,4.0,82.0,0.0,0.0,0.0,4.0,90.0
2009-07-11,8.0,20.0,60.0,0.0,3.0,0.0,0.0,91.0
2009-07-12,15.0,26.0,47.0,0.0,0.0,0.0,0.0,88.0
2009-07-13,22.0,31.0,35.0,0.0,0.0,0.0,0.0,88.0
2009-07-14,1.0,4.0,244.0,0.0,0.0,0.0,1.0,250.0
2009-07-15,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
2009-07-16,0.0,1.0,578.0,0.0,0.0,0.0,7.0,586.0
2009-07-17,6.0,28.0,58.0,0.0,3.0,0.0,0.0,95.0
2009-07-18,0.0,3.0,92.0,0.0,0.0,0.0,0.0,95.0
2009-07-19,49.0,22.0,80.0,0.0,0.0,0.0,0.0,151.0
2009-07-20,10.0,101.0,36.0,0.0,0.0,0.0,2.0,149.0
2009-07-21,3.0,4.0,1129.0,0.0,0.0,0.0,4.0,1140.0
2009-07-22,138.0,33.0,129.0,0.0,0.0,0.0,2.0,302.0
2009-07-23,21.0,153.0,101.0,0.0,4.0,0.0,1.0,280.0
2009-07-24,36.0,19.0,53.0,1.0,0.0,0.0,0.0,109.0
2009-07-25,6.0,33.0,44.0,0.0,0.0,0.0,2.0,85.0
2009-07-26,7.0,9.0,18.0,0.0,0.0,0.0,0.0,34.0
2009-07-27,7.0,20.0,29.0,0.0,0.0,0.0,0.0,56.0
2009-07-28,18.0,15.0,53.0,0.0,0.0,0.0,7.0,93.0
2009-07-29,14.0,32.0,36.0,0.0,0.0,0.0,0.0,82.0
2009-07-30,11.0,184.0,199.0,0.0,0.0,0.0,0.0,394.0
2009-07-31,10.0,243.0,94.0,4.0,2.0,0.0,1.0,354.0
2009-08-01,2.0,419.0,71.0,0.0,0.0,0.0,0.0,492.0
2009-08-02,0.0,0.0,13.0,0.0,0.0,0.0,4.0,17.0
2009-08-03,0.0,6.0,73.0,0.0,0.0,0.0,0.0,79.0
2009-08-04,7.0,34.0,114.0,1.0,1.0,0.0,0.0,157.0
2009-08-05,13.0,10.0,53.0,0.0,0.0,0.0,0.0,76.0
2009-08-06,4.0,10.0,29.0,0.0,1.0,0.0,0.0,44.0
2009-08-07,13.0,66.0,69.0,1.0,1.0,0.0,0.0,150.0
2009-08-08,3.0,0.0,198.0,0.0,0.0,0.0,0.0,201.0
2009-08-09,15.0,34.0,163.0,0.0,0.0,0.0,0.0,212.0
2009-08-10,0.0,2.0,69.0,0.0,0.0,0.0,0.0,71.0
2009-08-11,0.0,0.0,45.0,0.0,0.0,0.0,1.0,46.0
2009-08-12,0.0,9.0,113.0,0.0,7.0,0.0,14.0,143.0
2009-08-13,5.0,0.0,21.0,0.0,0.0,0.0,1.0,27.0
2009-08-14,8.0,8.0,53.0,0.0,0.0,0.0,0.0,69.0
2009-08-15,0.0,8.0,64.0,0.0,0.0,0.0,2.0,74.0
2009-08-16,0.0,28.0,47.0,0.0,0.0,0.0,0.0,75.0
2009-08-17,133.0,229.0,49.0,0.0,2.0,0.0,2.0,415.0
2009-08-18,9.0,12.0,279.0,0.0,0.0,0.0,0.0,300.0
2009-08-19,6.0,3.0,173.0,1.0,1.0,0.0,0.0,184.0
2009-08-20,18.0,39.0,132.0,1.0,1.0,0.0,0.0,191.0
2009-08-21,16.0,27.0,43.0,1.0,3.0,0.0,0.0,90.0
2009-08-22,1.0,6.0,51.0,0.0,1.0,0.0,0.0,59.0
2009-08-23,3.0,31.0,19.0,0.0,0.0,0.0,0.0,53.0
2009-08-24,23.0,12.0,37.0,0.0,0.0,0.0,0.0,72.0
2009-08-25,17.0,13.0,48.0,0.0,0.0,0.0,0.0,78.0
2009-08-26,10.0,30.0,19.0,0.0,0.0,0.0,6.0,65.0
2009-08-27,6.0,2.0,68.0,0.0,0.0,0.0,0.0,76.0
2009-08-28,20.0,69.0,188.0,0.0,1.0,0.0,0.0,278.0
2009-08-29,15.0,7.0,43.0,0.0,1.0,0.0,1.0,67.0
2009-08-30,0.0,44.0,27.0,0.0,0.0,0.0,0.0,71.0
2009-08-31,14.0,6.0,51.0,1.0,1.0,0.0,0.0,73.0
2009-09-01,33.0,28.0,157.0,0.0,0.0,0.0,0.0,218.0
2009-09-02,33.0,17.0,96.0,1.0,0.0,0.0,0.0,147.0
2009-09-03,18.0,14.0,73.0,0.0,2.0,0.0,0.0,107.0
2009-09-04,4.0,28.0,142.0,0.0,0.0,0.0,2.0,176.0
2009-09-05,40.0,137.0,65.0,1.0,2.0,0.0,1.0,246.0
2009-09-06,17.0,28.0,77.0,0.0,0.0,0.0,0.0,122.0
2009-09-07,10.0,13.0,335.0,0.0,1.0,0.0,0.0,359.0
2009-09-08,11.0,25.0,83.0,0.0,2.0,0.0,0.0,121.0
2009-09-09,8.0,22.0,125.0,0.0,0.0,0.0,0.0,155.0
2009-09-10,72.0,76.0,54.0,0.0,21.0,0.0,0.0,223.0
2009-09-11,20.0,4.0,45.0,0.0,0.0,0.0,0.0,69.0
2009-09-12,38.0,9.0,87.0,0.0,0.0,0.0,1.0,135.0
2009-09-13,40.0,1.0,491.0,0.0,1.0,0.0,0.0,533.0
2009-09-14,15.0,21.0,43.0,0.0,0.0,0.0,0.0,79.0
2009-09-15,22.0,9.0,83.0,1.0,0.0,0.0,0.0,115.0
2009-09-16,335.0,67.0,128.0,0.0,0.0,0.0,0.0,530.0
2009-09-17,14.0,40.0,61.0,0.0,0.0,0.0,0.0,115.0
2009-09-18,28.0,32.0,57.0,0.0,14.0,0.0,2.0,133.0
2009-09-19,27.0,98.0,135.0,0.0,0.0,0.0,0.0,260.0
2009-09-20,33.0,100.0,101.0,0.0,1.0,0.0,0.0,235.0
2009-09-21,64.0,79.0,59.0,0.0,0.0,0.0,0.0,202.0
2009-09-22,66.0,42.0,81.0,0.0,0.0,0.0,0.0,189.0
2009-09-23,79.0,58.0,181.0,0.0,1.0,0.0,1.0,320.0
2009-09-24,14.0,35.0,72.0,0.0,0.0,0.0,0.0,121.0
2009-09-25,68.0,103.0,112.0,0.0,4.0,0.0,0.0,287.0
2009-09-26,38.0,170.0,251.0,0.0,1.0,0.0,0.0,460.0
2009-09-27,12.0,40.0,128.0,2.0,8.0,0.0,0.0,190.0
2009-09-28,13.0,90.0,74.0,6.0,0.0,0.0,0.0,183.0
2009-09-29,11.0,59.0,103.0,0.0,0.0,0.0,0.0,173.0
2009-09-30,5.0,21.0,111.0,0.0,0.0,0.0,2.0,139.0
2009-10-01,16.0,51.0,32.0,0.0,3.0,0.0,0.0,102.0
2009-10-02,3.0,14.0,73.0,0.0,0.0,0.0,4.0,94.0
2009-10-03,12.0,86.0,54.0,4.0,0.0,0.0,4.0,160.0
2009-10-04,1.0,0.0,66.0,0.0,0.0,0.0,12.0,79.0
2009-10-05,0.0,18.0,30.0,0.0,0.0,0.0,0.0,48.0
2009-10-06,5.0,1.0,42.0,0.0,0.0,0.0,0.0,48.0
2009-10-07,1.0,3.0,10.0,0.0,0.0,0.0,0.0,14.0
2009-10-08,0.0,23.0,13.0,0.0,11.0,0.0,0.0,47.0
2009-10-09,10.0,2.0,22.0,0.0,0.0,0.0,0.0,34.0
2009-10-10,57.0,30.0,37.0,0.0,1.0,0.0,2.0,127.0
2009-10-11,0.0,17.0,200.0,0.0,0.0,0.0,0.0,217.0
2009-10-12,0.0,17.0,52.0,0.0,0.0,0.0,0.0,69.0
2009-10-13,15.0,7.0,55.0,0.0,1.0,0.0,0.0,78.0
2009-10-14,33.0,6.0,96.0,0.0,2.0,0.0,1.0,138.0
2009-10-15,0.0,0.0,39.0,0.0,0.0,0.0,1.0,40.0
2009-10-16,7.0,19.0,39.0,0.0,0.0,0.0,2.0,67.0
2009-10-17,0.0,5.0,38.0,0.0,0.0,0.0,0.0,43.0
2009-10-18,13.0,60.0,293.0,1.0,2.0,0.0,0.0,369.0
2009-10-19,9.0,22.0,153.0,0.0,0.0,0.0,21.0,205.0
2009-10-20,16.0,16.0,44.0,0.0,1.0,0.0,0.0,77.0
2009-10-21,1.0,3.0,121.0,0.0,0.0,0.0,0.0,125.0
2009-10-22,6.0,1.0,103.0,0.0,2.0,0.0,0.0,112.0
2009-10-23,18.0,13.0,74.0,0.0,3.0,0.0,0.0,108.0
2009-10-24,0.0,3.0,17.0,0.0,0.0,0.0,0.0,20.0
2009-10-25,6.0,2.0,101.0,0.0,0.0,0.0,1.0,110.0
2009-10-26,0.0,6.0,37.0,0.0,0.0,0.0,0.0,43.0
2009-10-27,1.0,5.0,29.0,0.0,0.0,0.0,0.0,35.0
2009-10-28,0.0,1.0,59.0,0.0,0.0,0.0,0.0,60.0
2009-10-29,0.0,1.0,108.0,0.0,0.0,0.0,0.0,109.0
2009-10-30,0.0,3.0,16.0,0.0,0.0,0.0,0.0,19.0
2009-10-31,0.0,3.0,32.0,0.0,0.0,0.0,0.0,35.0
2009-11-01,13.0,15.0,89.0,0.0,7.0,0.0,0.0,124.0
2009-11-02,9.0,4.0,58.0,0.0,0.0,0.0,0.0,71.0
2009-11-03,9.0,9.0,75.0,0.0,0.0,0.0,0.0,93.0
2009-11-04,0.0,3.0,19.0,0.0,0.0,0.0,0.0,22.0
2009-11-05,27.0,3.0,40.0,0.0,2.0,0.0,0.0,72.0
2009-11-06,56.0,23.0,63.0,0.0,0.0,0.0,1.0,143.0
2009-11-07,10.0,17.0,22.0,0.0,0.0,0.0,1.0,50.0
2009-11-08,82.0,1.0,95.0,0.0,3.0,0.0,0.0,181.0
2009-11-09,7.0,5.0,37.0,0.0,0.0,0.0,0.0,49.0
2009-11-10,2.0,9.0,92.0,3.0,2.0,0.0,0.0,108.0
2009-11-11,7.0,5.0,34.0,0.0,0.0,0.0,0.0,46.0
2009-11-12,0.0,4.0,48.0,0.0,0.0,0.0,3.0,55.0
2009-11-13,1.0,4.0,48.0,0.0,0.0,0.0,2.0,55.0
2009-11-14,2.0,0.0,30.0,0.0,0.0,0.0,2.0,34.0
2009-11-15,755.0,14.0,109.0,0.0,0.0,0.0,0.0,878.0
2009-11-16,7.0,4.0,60.0,0.0,1.0,0.0,0.0,72.0
2009-11-17,10.0,3.0,47.0,1.0,0.0,0.0,0.0,61.0
2009-11-18,0.0,2.0,26.0,0.0,1.0,0.0,0.0,29.0
2009-11-19,7.0,4.0,30.0,0.0,2.0,0.0,5.0,48.0
2009-11-20,0.0,0.0,20.0,0.0,0.0,0.0,1.0,21.0
2009-11-21,5.0,18.0,71.0,0.0,3.0,0.0,0.0,97.0
2009-11-22,24.0,156.0,120.0,4.0,17.0,0.0,1.0,322.0
2009-11-23,25.0,29.0,61.0,0.0,0.0,0.0,9.0,124.0
2009-11-24,20.0,35.0,49.0,0.0,0.0,0.0,1.0,105.0
2009-11-25,78.0,136.0,120.0,1.0,0.0,0.0,1.0,336.0
2009-11-26,6.0,3.0,28.0,0.0,0.0,0.0,0.0,37.0
2009-11-27,33.0,186.0,228.0,15.0,1.0,0.0,7.0,470.0
2009-11-28,33.0,47.0,96.0,0.0,11.0,0.0,8.0,195.0
2009-11-29,46.0,45.0,117.0,0.0,1.0,0.0,0.0,209.0
2009-11-30,47.0,49.0,583.0,0.0,0.0,0.0,1.0,680.0
2009-12-01,207.0,75.0,94.0,0.0,5.0,0.0,0.0,381.0
2009-12-02,24.0,2.0,143.0,0.0,2.0,0.0,1.0,172.0
2009-12-03,0.0,2.0,13.0,0.0,0.0,0.0,0.0,15.0
2009-12-04,17.0,43.0,53.0,0.0,0.0,0.0,0.0,113.0
2009-12-05,18.0,20.0,41.0,0.0,0.0,0.0,2.0,81.0
2009-12-06,19.0,6.0,99.0,0.0,0.0,0.0,1.0,125.0
2009-12-07,9.0,3.0,59.0,0.0,0.0,0.0,4.0,75.0
2009-12-08,6.0,9.0,22.0,0.0,0.0,0.0,0.0,37.0
2009-12-09,15.0,50.0,54.0,0.0,0.0,0.0,3.0,122.0
2009-12-10,79.0,60.0,72.0,1.0,0.0,0.0,1.0,213.0
2009-12-11,16.0,62.0,71.0,1.0,2.0,0.0,4.0,156.0
2009-12-12,1.0,24.0,91.0,0.0,1.0,0.0,1.0,118.0
2009-12-13,11.0,8.0,117.0,0.0,2.0,0.0,0.0,138.0
2009-12-14,26.0,3.0,46.0,0.0,2.0,0.0,2.0,79.0
2009-12-15,17.0,22.0,28.0,0.0,0.0,0.0,1.0,68.0
2009-12-16,10.0,8.0,111.0,0.0,2.0,0.0,10.0,141.0
2009-12-17,9.0,4.0,48.0,0.0,0.0,0.0,4.0,65.0
2009-12-18,9.0,3.0,59.0,0.0,0.0,0.0,0.0,71.0
2009-12-19,11.0,4.0,22.0,0.0,1.0,0.0,3.0,41.0
2009-12-20,36.0,17.0,80.0,0.0,0.0,0.0,1.0,134.0
2009-12-21,3.0,6.0,61.0,0.0,0.0,0.0,2.0,72.0
2009-12-22,7.0,8.0,60.0,0.0,0.0,0.0,0.0,75.0
2009-12-23,37.0,48.0,189.0,0.0,4.0,0.0,0.0,278.0
2009-12-24,2.0,14.0,85.0,0.0,0.0,0.0,3.0,104.0
2009-12-25,2.0,18.0,30.0,0.0,0.0,0.0,2.0,52.0
2009-12-26,0.0,35.0,111.0,0.0,0.0,0.0,2.0,148.0
2009-12-27,17.0,8.0,106.0,0.0,0.0,0.0,1.0,132.0
2009-12-28,60.0,76.0,62.0,0.0,2.0,0.0,2.0,202.0
2009-12-29,16.0,10.0,65.0,0.0,1.0,0.0,0.0,92.0
2009-12-30,41.0,17.0,31.0,0.0,0.0,0.0,10.0,99.0
2009-12-31,7.0,4.0,23.0,0.0,1.0,0.0,1.0,36.0
2010-01-01,17.0,41.0,54.0,0.0,0.0,0.0,0.0,112.0
2010-01-02,60.0,24.0,228.0,0.0,0.0,0.0,1.0,313.0
2010-01-03,3.0,10.0,47.0,0.0,0.0,0.0,0.0,60.0
2010-01-04,30.0,10.0,38.0,0.0,0.0,0.0,0.0,78.0
2010-01-05,59.0,8.0,50.0,0.0,0.0,0.0,5.0,122.0
2010-01-06,16.0,148.0,149.0,0.0,3.0,0.0,0.0,316.0
2010-01-07,7.0,77.0,127.0,0.0,0.0,0.0,0.0,211.0
2010-01-08,87.0,60.0,124.0,0.0,2.0,0.0,0.0,273.0
2010-01-09,26.0,43.0,133.0,0.0,0.0,0.0,3.0,205.0
2010-01-10,52.0,33.0,134.0,0.0,0.0,0.0,0.0,219.0
2010-01-11,43.0,57.0,118.0,0.0,2.0,0.0,0.0,220.0
2010-01-12,49.0,51.0,193.0,0.0,1.0,0.0,0.0,294.0
2010-01-13,27.0,24.0,73.0,0.0,1.0,0.0,0.0,125.0
2010-01-14,53.0,94.0,142.0,0.0,1.0,0.0,0.0,290.0
2010-01-15,59.0,38.0,135.0,1.0,0.0,0.0,0.0,233.0
2010-01-16,20.0,46.0,222.0,0.0,2.0,0.0,0.0,290.0
2010-01-17,22.0,65.0,242.0,0.0,0.0,0.0,0.0,329.0
2010-01-18,23.0,30.0,233.0,0.0,2.0,0.0,0.0,288.0
2010-01-19,51.0,0.0,15.0,0.0,1.0,0.0,0.0,67.0
2010-01-20,55.0,35.0,144.0,0.0,0.0,0.0,0.0,234.0
2010-01-21,37.0,9.0,128.0,0.0,0.0,0.0,0.0,174.0
2010-01-22,204.0,43.0,189.0,0.0,0.0,0.0,0.0,436.0
2010-01-23,52.0,140.0,246.0,0.0,0.0,0.0,0.0,438.0
2010-01-24,99.0,40.0,363.0,0.0,1.0,0.0,0.0,503.0
2010-01-25,39.0,57.0,276.0,0.0,0.0,0.0,0.0,372.0
2010-01-26,113.0,79.0,347.0,0.0,1.0,0.0,0.0,540.0
2010-01-27,304.0,169.0,359.0,0.0,0.0,0.0,0.0,832.0
2010-01-28,39.0,59.0,333.0,0.0,0.0,0.0,0.0,431.0
2010-01-29,81.0,39.0,254.0,2.0,13.0,0.0,0.0,389.0
2010-01-30,37.0,59.0,216.0,0.0,7.0,0.0,0.0,319.0
2010-01-31,30.0,25.0,291.0,0.0,7.0,0.0,4.0,357.0
2010-02-01,34.0,20.0,210.0,0.0,2.0,0.0,1.0,267.0
2010-02-02,45.0,14.0,197.0,0.0,2.0,0.0,0.0,258.0
2010-02-03,44.0,12.0,166.0,1.0,6.0,0.0,0.0,229.0
2010-02-04,28.0,100.0,177.0,0.0,2.0,0.0,0.0,307.0
2010-02-05,58.0,16.0,238.0,0.0,12.0,0.0,0.0,324.0
2010-02-06,67.0,16.0,338.0,0.0,3.0,0.0,0.0,424.0
2010-02-07,25.0,24.0,379.0,0.0,0.0,0.0,0.0,428.0
2010-02-08,24.0,33.0,394.0,0.0,7.0,0.0,8.0,466.0
2010-02-09,13.0,5.0,101.0,0.0,1.0,0.0,1.0,121.0
2010-02-10,28.0,66.0,220.0,0.0,3.0,0.0,0.0,317.0
2010-02-11,32.0,58.0,315.0,2.0,1.0,0.0,3.0,411.0
2010-02-12,36.0,25.0,243.0,0.0,8.0,0.0,2.0,314.0
2010-02-13,13.0,19.0,246.0,0.0,16.0,0.0,0.0,294.0
2010-02-14,26.0,14.0,252.0,0.0,10.0,0.0,0.0,302.0
2010-02-15,35.0,13.0,164.0,0.0,0.0,0.0,1.0,213.0
2010-02-16,28.0,220.0,310.0,0.0,0.0,0.0,0.0,558.0
2010-02-17,25.0,21.0,74.0,0.0,1.0,0.0,0.0,121.0
2010-02-18,14.0,22.0,110.0,0.0,0.0,0.0,2.0,148.0
2010-02-19,12.0,103.0,72.0,0.0,0.0,0.0,0.0,187.0
2010-02-20,33.0,12.0,121.0,0.0,1.0,0.0,0.0,167.0
2010-02-21,92.0,20.0,296.0,0.0,7.0,0.0,0.0,415.0
2010-02-22,36.0,18.0,216.0,0.0,8.0,0.0,0.0,278.0
2010-02-23,21.0,7.0,233.0,0.0,0.0,0.0,0.0,261.0
2010-02-24,195.0,11.0,230.0,0.0,2.0,0.0,0.0,438.0
2010-02-25,40.0,18.0,221.0,0.0,2.0,0.0,2.0,283.0
2010-02-26,64.0,19.0,364.0,0.0,10.0,0.0,0.0,457.0
2010-02-27,38.0,16.0,149.0,0.0,8.0,0.0,0.0,211.0
2010-02-28,90.0,236.0,394.0,4.0,3.0,0.0,0.0,727.0
2010-03-01,82.0,25.0,263.0,0.0,0.0,0.0,2.0,372.0
